time,ax,ay,az,gx,gy,gz,mx,my,mz
2426.00,0.20,0.11,-10.18,-0.00,-0.01,-0.01,-24.95,-23.27,48.92
2477.00,0.20,0.11,-10.18,0.00,-0.01,-0.01,-24.95,-23.27,48.92
2529.00,0.20,0.11,-10.18,0.00,-0.01,-0.01,-25.30,-22.92,49.94
2581.00,0.22,0.11,-10.19,-0.00,-0.01,-0.01,-25.30,-22.92,49.94
2633.00,0.20,0.09,-10.19,-0.00,-0.01,-0.01,-25.30,-22.92,49.94
2684.00,0.20,0.10,-10.18,0.00,-0.01,-0.01,-23.72,-24.51,49.09
2736.00,0.21,0.10,-10.20,0.00,-0.01,-0.01,-23.72,-24.51,49.09
2788.00,0.19,0.09,-10.22,-0.00,-0.01,-0.01,-24.07,-23.09,49.77
2839.00,0.19,0.11,-10.16,0.00,-0.01,-0.01,-24.07,-23.09,49.77
2891.00,0.19,0.09,-10.22,0.00,-0.01,-0.01,-25.30,-22.21,50.28
2943.00,0.20,0.12,-10.17,0.00,-0.01,-0.01,-25.30,-22.21,50.28
2995.00,0.21,0.09,-10.18,0.00,-0.01,-0.01,-25.30,-22.21,50.28
3046.00,0.18,0.11,-10.22,-0.00,-0.01,-0.01,-24.78,-23.09,50.45
3098.00,0.21,0.11,-10.20,0.00,-0.01,-0.01,-24.78,-23.09,50.45
3150.00,0.19,0.11,-10.22,-0.00,-0.01,-0.01,-26.01,-23.27,49.94
3202.00,0.20,0.11,-10.18,-0.00,-0.01,-0.01,-26.01,-23.27,49.94
3254.00,0.20,0.10,-10.18,-0.00,-0.01,-0.01,-26.01,-23.27,49.94
3305.00,0.21,0.11,-10.22,0.00,-0.01,-0.01,-25.30,-22.57,48.58
3357.00,0.20,0.11,-10.21,-0.00,-0.01,-0.01,-25.30,-22.57,48.58
3409.00,0.20,0.09,-10.30,-0.00,-0.01,-0.01,-24.78,-24.15,48.75
3461.00,0.23,0.11,-10.25,0.00,-0.01,-0.01,-24.78,-24.15,48.75
3513.00,0.20,0.10,-10.21,-0.00,-0.01,-0.01,-25.13,-22.39,50.11
3564.00,0.21,0.11,-10.19,-0.00,-0.01,-0.01,-25.13,-22.39,50.11
3616.00,0.21,0.11,-10.20,-0.00,-0.01,-0.01,-25.13,-22.39,50.11
3668.00,0.20,0.09,-10.19,0.00,-0.01,-0.01,-24.78,-23.09,48.07
3720.00,0.20,0.12,-10.18,0.00,-0.01,-0.01,-24.78,-23.09,48.07
3771.00,0.20,0.12,-10.20,0.00,-0.01,-0.01,-25.13,-22.39,49.43
3824.00,0.21,0.10,-10.17,-0.00,-0.01,-0.01,-25.13,-22.39,49.43
3879.00,0.25,0.06,-10.17,0.02,0.00,-0.01,-25.13,-22.39,49.43
3929.00,0.19,0.11,-10.10,0.01,-0.01,-0.01,-25.65,-24.68,50.28
3979.00,0.21,0.09,-10.26,0.00,-0.01,-0.01,-25.65,-24.68,50.28
4030.00,0.20,0.13,-10.21,0.00,-0.01,-0.01,-26.36,-23.98,48.58
4080.00,0.21,0.11,-10.18,0.00,-0.01,-0.01,-26.36,-23.98,48.58
4130.00,0.21,0.14,-10.18,-0.00,-0.01,-0.01,-26.36,-23.98,48.58
4181.00,0.19,0.10,-10.20,0.00,-0.01,-0.01,-26.01,-22.21,47.90
4231.00,0.11,0.18,-10.22,0.09,0.04,-0.06,-26.01,-22.21,47.90
4281.00,0.48,1.10,-10.84,-0.17,0.09,-0.38,-25.48,-23.80,50.11
4332.00,-0.12,-0.20,-10.10,-0.16,-0.19,0.50,-25.48,-23.80,50.11
4382.00,-0.10,0.74,-10.20,-0.02,0.01,0.52,-25.48,-23.80,50.11
4432.00,-0.21,0.36,-10.81,-0.05,0.50,0.53,-25.30,-23.27,49.60
4483.00,1.33,0.61,-10.74,0.37,1.04,0.47,-25.30,-23.27,49.60
4533.00,1.69,-0.05,-12.97,2.09,0.54,-0.12,-20.73,-19.39,49.94
4583.00,1.36,-2.64,-9.37,2.58,-0.62,-0.82,-20.73,-19.39,49.94
4634.00,0.79,-5.02,-13.77,0.99,0.19,0.54,-20.73,-19.39,49.94
4684.00,-1.08,-0.11,-15.40,1.86,-0.83,1.08,-21.09,-9.52,49.60
4734.00,-1.47,-2.63,-12.48,2.52,-3.24,-1.22,-21.09,-9.52,49.60
4785.00,-1.78,-7.16,-8.90,3.01,-3.77,-1.06,-32.68,3.88,45.18
4835.00,-3.65,-7.12,-1.01,0.00,-3.11,0.49,-32.68,3.88,45.18
4885.00,-4.36,-7.56,-5.76,-1.79,-1.44,1.26,-32.68,3.88,45.18
4936.00,-5.02,-4.57,-5.30,0.10,-1.38,1.14,-47.44,0.00,38.39
4986.00,-5.45,-4.14,-6.77,-0.04,-1.38,0.88,-47.44,0.00,38.39
5037.00,-4.73,-2.75,-6.47,2.31,-2.13,-0.64,-55.35,-2.29,32.78
5087.00,-3.96,-5.19,-4.63,4.13,-3.03,-0.98,-55.35,-2.29,32.78
5137.00,-2.60,-4.57,0.50,4.35,-4.13,1.00,-55.35,-2.29,32.78
5188.00,-4.98,-4.94,2.41,2.87,-3.93,1.75,-59.74,6.70,8.15
5238.00,-6.34,-3.85,4.17,1.55,-1.70,1.59,-59.74,6.70,8.15
5289.00,-9.36,-5.12,5.07,1.64,-1.03,0.21,-61.85,-4.23,-8.49
5339.00,-6.81,-5.77,4.55,0.48,-0.64,-0.70,-61.85,-4.23,-8.49
5389.00,-7.24,-6.99,5.32,1.53,-0.43,0.21,-59.74,-4.23,-8.49
5440.00,-7.00,-4.43,5.81,1.21,-0.37,0.60,-59.74,-4.23,-12.23
5490.00,-6.76,-3.25,4.71,0.72,0.29,-0.00,-59.74,-4.23,-12.23
5541.00,-7.99,-4.01,4.26,0.16,0.22,-0.14,-59.92,-9.34,-14.10
5591.00,-7.49,-5.33,5.72,1.01,-0.12,0.05,-59.92,-9.34,-14.10
5642.00,-8.06,-3.71,5.95,0.33,-0.04,0.29,-59.92,-9.34,-14.10
5692.00,-6.89,-3.35,5.01,-0.45,0.00,0.07,-61.32,-9.34,-13.76
5742.00,-6.74,-2.81,5.03,-0.09,-0.08,0.25,-61.32,-9.34,-13.76
5793.00,-7.08,-2.86,5.96,-0.02,-0.08,0.01,-62.03,-9.34,-14.78
5843.00,-6.93,-2.89,5.69,0.05,-0.02,-0.10,-62.03,-9.34,-14.78
5894.00,-6.56,-2.86,5.90,0.19,-0.00,-0.11,-60.09,-10.23,-14.61
5944.00,-6.85,-3.11,6.03,0.17,0.07,-0.07,-60.09,-10.23,-14.61
5995.00,-6.82,-2.52,6.11,0.29,0.12,-0.03,-60.09,-10.23,-14.61
6045.00,-6.99,-3.03,5.96,0.16,0.09,-0.23,-60.09,-10.58,-15.29
6096.00,-6.65,-2.92,6.17,0.29,-0.02,-0.10,-60.09,-10.58,-15.29
6146.00,-7.05,-2.96,6.79,0.41,0.03,-0.29,-60.09,-10.58,-15.29
6196.00,-6.44,-2.53,6.31,0.79,0.52,-0.36,-61.50,-9.52,-13.25
6247.00,-7.45,-2.77,5.94,0.73,0.48,-0.36,-61.50,-9.52,-13.25
6298.00,-7.45,-2.67,5.34,0.63,0.26,-0.11,-60.27,-9.34,-11.04
6348.00,-7.79,-2.78,5.66,0.56,0.16,0.09,-60.27,-9.34,-11.04
6398.00,-7.60,-3.02,3.87,0.55,-0.01,0.35,-63.26,-12.69,-10.53
6449.00,-7.89,-2.09,4.73,0.95,-0.51,0.62,-63.26,-12.69,-10.53
6499.00,-6.91,-0.67,4.77,0.22,-1.14,0.47,-63.26,-12.69,-10.53
6550.00,-6.17,-1.29,6.81,0.05,-1.19,0.30,-60.80,-14.81,-14.95
6600.00,-2.76,1.19,7.16,-0.40,-0.65,0.62,-60.80,-14.81,-14.95
6651.00,-9.16,-2.78,8.11,0.31,0.64,-0.03,-58.69,-18.69,-19.36
6701.00,-5.83,-1.81,5.30,0.62,0.13,0.69,-58.69,-18.69,-19.36
6752.00,-6.22,0.87,6.64,2.52,0.25,0.86,-58.69,-18.69,-19.36
6802.00,-6.55,1.08,7.19,3.78,0.54,1.08,-59.57,-27.33,-15.12
6853.00,-7.20,4.86,7.78,-0.40,0.42,0.19,-59.57,-27.33,-15.12
6903.00,-6.08,2.69,5.43,-0.75,0.45,-0.78,-59.57,-27.33,-15.12
6954.00,-7.31,0.62,7.26,-0.13,1.03,-0.07,-60.27,-31.20,-12.74
7004.00,-8.51,1.70,5.62,0.57,1.49,0.58,-60.27,-31.20,-12.74
7055.00,-7.37,2.57,5.28,0.56,-0.35,0.59,-62.90,-33.14,-5.77
7105.00,-6.50,2.28,5.84,0.45,0.05,0.40,-62.90,-33.14,-5.77
7155.00,-8.13,3.20,5.98,-0.01,-0.12,-0.31,-60.80,-35.26,-5.77
7206.00,-10.94,2.23,5.62,-0.23,0.44,-0.37,-60.80,-35.26,-5.77
7256.00,-6.04,3.01,5.95,-0.14,-0.39,-0.05,-60.80,-35.26,-5.77
7307.00,-8.27,1.84,5.52,0.06,0.45,-0.18,-63.08,-32.61,-5.27
7358.00,-7.48,2.99,5.00,0.21,0.04,0.22,-63.08,-32.61,-5.27
7408.00,-8.14,2.82,5.06,0.04,0.01,-0.02,-63.08,-32.61,-5.27
7458.00,-7.45,2.58,5.48,0.01,0.01,-0.06,-61.85,-34.91,-3.74
7509.00,-7.75,2.49,5.67,0.10,0.21,-0.08,-61.85,-34.91,-3.74
7560.00,-8.22,2.68,5.28,0.39,0.15,0.09,-61.50,-33.85,-3.74
7610.00,-8.00,2.92,4.57,0.24,0.04,0.05,-61.50,-33.85,-3.74
7660.00,-7.96,3.11,4.59,0.07,-0.01,-0.04,-62.73,-34.03,-4.25
7711.00,-7.99,2.96,4.90,-0.08,-0.03,-0.08,-62.73,-34.03,-4.25
7762.00,-8.12,2.96,4.90,-0.07,-0.01,-0.13,-62.73,-34.03,-4.25
7812.00,-8.16,2.35,4.88,-0.29,0.01,-0.07,-61.50,-33.85,-2.38
7863.00,-8.06,2.40,5.47,-0.52,-0.05,-0.20,-61.50,-33.85,-2.38
7913.00,-8.14,2.37,4.36,-0.03,0.20,0.18,-62.38,-33.32,-3.91
7964.00,-8.01,2.43,5.26,-0.37,-0.04,-0.12,-62.38,-33.32,-3.91
8014.00,-8.06,2.16,4.72,-0.03,0.13,0.28,-62.38,-33.32,-3.91
8065.00,-7.99,2.64,5.02,0.25,0.10,0.33,-61.85,-33.14,-3.74
8116.00,-8.02,3.05,5.09,0.18,-0.01,0.19,-61.85,-33.14,-3.74
8166.00,-7.86,2.77,5.12,0.35,0.01,0.21,-61.15,-34.55,-1.70
8217.00,-7.97,3.13,5.16,1.12,0.05,0.51,-61.15,-34.55,-1.70
8267.00,-8.28,3.97,3.70,0.80,0.08,0.17,-61.15,-34.55,-1.70
8318.00,-8.25,4.32,4.88,-0.94,-0.50,-0.55,-61.67,-38.61,-1.87
8369.00,-7.99,2.33,5.52,-0.33,-0.25,-0.48,-61.67,-38.61,-1.87
8419.00,-7.92,3.08,4.89,-0.50,-0.17,-0.65,-62.03,-34.73,-2.89
8470.00,-7.87,0.75,5.01,-0.17,-0.00,-0.72,-62.03,-34.73,-2.89
8521.00,-8.61,3.25,5.68,0.09,0.01,-0.10,-62.03,-34.73,-2.89
8571.00,-8.11,1.65,5.25,-0.28,0.09,-0.83,-62.90,-31.73,-3.40
8622.00,-8.09,0.27,5.47,-0.21,0.12,-0.60,-62.90,-31.73,-3.40
8672.00,-8.18,1.99,4.37,-0.06,0.20,-0.26,-63.78,-28.38,-4.59
8723.00,-8.43,1.18,4.85,-0.00,0.26,-0.18,-63.78,-28.38,-4.59
8774.00,-8.06,0.72,4.36,-0.31,0.23,-0.23,-63.43,-26.97,-2.89
8824.00,-8.50,0.78,5.23,-0.45,0.12,-0.21,-63.43,-26.97,-2.89
8875.00,-8.24,-0.11,4.71,-0.10,0.28,0.16,-63.43,-26.97,-2.89
8926.00,-8.61,1.65,4.73,0.08,0.17,0.39,-66.59,-25.56,-2.21
8976.00,-8.22,0.90,5.01,0.18,0.11,0.32,-66.59,-25.56,-2.21
9027.00,-8.46,2.42,4.17,0.01,-0.01,0.50,-66.59,-25.56,-2.21
9078.00,-8.69,1.98,5.08,0.25,-0.08,0.47,-65.01,-29.62,-0.34
9129.00,-7.74,1.03,4.53,0.62,-0.01,0.37,-65.01,-29.62,-0.34
9179.00,-8.81,2.84,4.31,0.43,-0.16,0.16,-64.13,-31.91,-0.85
9230.00,-8.15,3.42,3.98,-0.15,-0.22,-0.20,-64.13,-31.91,-0.85
9281.00,-8.20,1.77,5.39,-0.02,-0.14,-0.46,-64.13,-31.91,-0.85
9331.00,-8.58,2.88,4.56,-0.34,-0.09,-0.33,-63.78,-31.20,-1.19
9382.00,-8.52,1.27,6.10,0.20,0.03,-0.20,-63.78,-31.20,-1.19
9433.00,-9.06,1.36,4.78,-0.14,0.01,-0.85,-64.84,-26.62,-1.53
9484.00,-8.89,2.47,4.68,-0.34,0.18,-0.04,-64.84,-26.62,-1.53
9534.00,-8.20,1.10,3.95,-0.37,0.17,-0.66,-64.49,-25.21,-1.53
9585.00,-8.55,0.71,4.14,-0.21,0.04,-0.25,-64.49,-25.21,-1.53
9636.00,-8.50,0.37,4.64,-0.20,0.07,-0.14,-64.49,-25.21,-1.53
9686.00,-8.63,0.28,4.56,-0.23,0.12,-0.09,-65.36,-23.98,-2.04
9737.00,-8.09,0.27,3.32,0.01,0.24,0.14,-65.36,-23.98,-2.04
9788.00,-8.47,0.01,4.81,-0.05,0.00,0.13,-65.36,-23.98,-2.04
9838.00,-8.44,0.12,4.03,-0.08,0.24,0.16,-66.42,-23.98,-1.02
9889.00,-8.61,1.27,3.88,0.16,0.11,0.44,-66.42,-23.98,-1.02
9940.00,-8.59,0.61,4.24,0.29,0.11,0.30,-65.01,-26.09,-0.34
9991.00,-8.92,1.06,5.05,0.39,0.13,0.50,-65.01,-26.09,-0.34
10041.00,-8.47,1.38,3.81,0.25,-0.06,0.39,-66.07,-27.15,1.70
10092.00,-8.39,2.34,3.64,0.29,-0.18,0.42,-66.07,-27.15,1.70
10143.00,-8.74,1.99,4.20,0.18,-0.15,0.19,-66.07,-27.15,1.70
10194.00,-8.84,2.38,4.38,0.05,-0.29,0.03,-65.54,-31.56,1.87
10244.00,-8.30,-0.34,4.18,0.15,-0.11,-0.55,-65.54,-31.56,1.87
10295.00,-8.58,1.05,5.29,-0.13,-0.31,-0.98,-65.19,-29.09,-0.17
10346.00,-8.62,0.84,4.48,-0.42,-0.07,-0.58,-65.19,-29.09,-0.17
10397.00,-8.94,0.75,8.52,-0.07,-0.04,-0.17,-65.19,-29.09,-0.17
10447.00,-9.07,1.53,4.26,-0.28,0.20,-0.58,-64.13,-24.86,-1.19
10498.00,-8.47,0.99,3.02,-0.44,0.13,-0.35,-64.13,-24.86,-1.19
10549.00,-8.52,-0.84,4.29,-0.20,0.02,-0.31,-66.42,-22.21,-2.04
10600.00,-8.82,0.58,4.30,-0.19,-0.07,-0.08,-66.42,-22.21,-2.04
10650.00,-8.67,-0.14,4.84,-0.25,-0.01,-0.07,-66.42,-22.21,-2.04
10701.00,-8.42,0.12,3.60,-0.17,0.21,0.05,-66.95,-20.98,-0.51
10752.00,-8.69,0.07,4.32,-0.21,0.10,0.17,-66.95,-20.98,-0.51
10803.00,-8.52,-0.68,3.73,-0.14,0.23,0.19,-66.42,-20.10,-1.36
10854.00,-8.31,-1.11,4.29,0.08,0.09,0.12,-66.42,-20.10,-1.36
10905.00,-8.34,-0.13,3.94,0.38,0.09,0.52,-66.42,-20.10,-1.36
10955.00,-8.83,0.73,3.99,0.48,0.20,0.23,-66.24,-23.09,0.51
11006.00,-9.18,1.77,3.36,0.38,0.19,0.57,-66.24,-23.09,0.51
11057.00,-8.41,0.40,3.43,0.30,-0.01,0.22,-66.42,-26.44,1.36
11108.00,-9.21,2.31,4.10,0.05,-0.27,0.29,-66.42,-26.44,1.36
11159.00,-8.57,1.66,4.02,0.03,-0.16,0.07,-66.42,-27.85,1.36
11210.00,-9.01,0.42,4.61,0.21,-0.17,-0.16,-66.42,-27.85,1.36
11260.00,-9.24,2.23,4.79,-0.45,-0.40,-0.43,-66.42,-27.85,1.36
11311.00,-8.95,0.51,4.93,-0.35,-0.14,-0.68,-65.72,-26.09,-1.36
11362.00,-9.46,2.21,2.26,-0.69,-0.08,-0.41,-65.72,-26.09,-1.36
11413.00,-9.63,2.03,4.24,-0.55,-0.06,-0.36,-65.72,-26.09,-1.36
11464.00,-8.99,-0.20,3.65,-0.28,0.21,-0.42,-66.07,-22.92,-0.34
11514.00,-8.75,-1.42,3.82,-0.21,0.15,-0.30,-66.07,-22.92,-0.34
11565.00,-8.63,-0.45,3.39,-0.20,0.11,-0.26,-67.30,-21.68,-0.17
11616.00,-8.76,-0.28,3.72,-0.19,-0.08,0.05,-67.30,-21.68,-0.17
11667.00,-8.40,-0.23,3.61,-0.12,0.01,0.20,-67.30,-21.68,-0.17
11718.00,-8.36,-1.02,4.35,0.02,0.05,0.22,-66.24,-20.63,-0.17
11769.00,-8.65,-0.40,4.67,0.12,0.04,0.36,-66.24,-20.63,-0.17
11820.00,-8.59,-0.53,4.17,0.23,0.15,0.34,-65.72,-22.57,0.00
11870.00,-8.63,0.64,3.57,0.25,0.03,0.45,-65.72,-22.57,0.00
11921.00,-8.72,1.46,3.57,0.11,-0.07,0.43,-66.07,-25.39,0.68
11972.00,-8.81,0.71,4.21,0.28,-0.10,0.29,-66.07,-25.39,0.68
12023.00,-9.12,0.59,4.23,0.18,-0.09,0.00,-66.07,-25.39,0.68
12074.00,-8.92,1.27,4.37,-0.04,-0.23,-0.07,-67.30,-27.33,-0.17
12125.00,-8.58,-0.14,3.77,0.15,-0.05,-0.14,-67.30,-27.33,-0.17
12175.00,-8.72,1.71,4.15,-0.17,-0.24,-0.20,-67.30,-27.33,-0.17
12227.00,-9.03,1.43,4.05,-0.04,-0.11,0.03,-66.59,-24.51,-0.51
12277.00,-8.61,0.70,4.69,-0.10,-0.17,-0.32,-66.59,-24.51,-0.51
12328.00,-8.84,1.08,4.70,-0.05,-0.08,-0.23,-64.84,-23.45,-0.51
12379.00,-8.57,-0.53,4.37,-0.14,0.06,-0.42,-64.84,-23.45,-0.51
12430.00,-8.52,0.31,4.37,-0.23,0.05,-0.48,-66.24,-22.04,-0.85
12481.00,-9.15,0.14,5.49,-0.03,0.09,-0.32,-66.24,-22.04,-0.85
12532.00,-9.18,1.19,4.00,-0.19,0.06,-0.17,-66.24,-22.04,-0.85
12583.00,-8.59,-0.30,3.49,-0.26,0.06,-0.29,-65.89,-19.22,-0.51
12634.00,-8.75,-0.90,4.12,-0.23,0.08,-0.23,-65.89,-19.22,-0.51
12685.00,-8.72,-1.09,3.88,-0.23,0.02,0.02,-65.72,-18.69,-1.02
12736.00,-7.85,-1.08,4.28,-0.09,-0.04,0.31,-65.72,-18.69,-1.02
12786.00,-8.53,-0.54,4.47,0.08,0.17,0.34,-65.72,-18.69,-1.02
12837.00,-8.87,-1.36,4.53,0.03,0.16,0.26,-66.24,-19.22,-0.51
12888.00,-8.56,-0.56,4.12,0.22,0.19,0.46,-66.24,-19.22,-0.51
12939.00,-8.84,0.32,4.05,0.20,0.01,0.41,-66.24,-21.33,0.51
12990.00,-8.65,-0.39,3.63,0.26,-0.12,0.31,-66.24,-21.33,0.51
13041.00,-8.88,-0.07,4.55,0.11,-0.15,0.08,-65.01,-23.98,0.00
13092.00,-8.99,0.40,4.54,0.17,-0.16,0.20,-65.01,-23.98,0.00
13143.00,-9.07,0.68,4.48,0.05,-0.21,0.01,-65.01,-23.98,0.00
13194.00,-9.19,0.19,4.25,-0.03,-0.16,-0.22,-65.19,-23.45,-1.53
13245.00,-8.48,-0.31,4.91,-0.10,-0.24,-0.50,-65.19,-23.45,-1.53
13296.00,-8.57,-0.17,3.84,0.08,-0.01,-0.07,-65.19,-23.45,-1.53
13346.00,-8.47,-1.39,4.25,-0.19,-0.08,-0.93,-65.89,-23.09,-1.53
13397.00,-8.43,-0.72,4.37,-0.17,0.10,-0.60,-65.89,-23.09,-1.53
13448.00,-8.56,-1.56,3.76,-0.08,0.03,-0.33,-67.82,-19.75,-1.02
13499.00,-8.91,-0.27,4.18,-0.08,0.21,-0.37,-67.82,-19.75,-1.02
13550.00,-9.17,-0.64,3.63,0.18,0.13,-0.37,-66.59,-17.45,-1.87
13601.00,-8.22,-1.55,4.05,-0.08,0.10,-0.11,-66.59,-17.45,-1.87
13652.00,-8.01,-1.44,3.98,-0.14,0.02,0.26,-66.59,-17.45,-1.87
13703.00,-8.34,-1.88,4.93,-0.14,-0.11,0.01,-67.12,-17.28,-1.36
13754.00,-8.80,-0.63,4.87,-0.13,0.15,0.41,-67.12,-17.28,-1.36
13805.00,-8.40,-1.76,4.91,-0.15,0.08,0.27,-66.07,-17.98,0.68
13856.00,-8.75,-0.23,4.17,0.05,0.09,0.50,-66.07,-17.98,0.68
13907.00,-8.72,-0.34,3.90,0.19,-0.07,0.43,-66.07,-17.98,0.68
13958.00,-8.94,0.74,3.97,0.07,-0.06,0.27,-65.72,-20.80,-0.68
14009.00,-8.78,-0.11,4.27,0.16,-0.14,0.19,-65.72,-20.80,-0.68
14060.00,-8.34,-0.06,3.88,0.09,-0.14,-0.02,-66.77,-22.92,-1.02
14111.00,-8.47,-0.43,3.86,0.07,-0.08,-0.03,-66.77,-22.92,-1.02
14162.00,-8.86,0.19,4.66,0.07,-0.18,-0.09,-66.77,-22.92,-1.02
14213.00,-8.43,-0.19,3.64,0.01,-0.13,-0.20,-65.89,-23.45,-0.85
14264.00,-8.34,0.42,5.19,-0.06,-0.14,-0.30,-65.89,-23.45,-0.85
14315.00,-8.67,1.14,4.17,-0.19,-0.08,-0.41,-65.89,-20.27,-1.19
14366.00,-8.92,0.23,4.96,0.05,-0.09,-0.45,-65.89,-20.27,-1.19
14417.00,-8.52,-1.26,4.19,0.03,-0.02,-0.68,-65.89,-20.27,-1.19
14468.00,-9.23,1.12,5.86,-0.19,0.22,-0.53,-66.07,-17.63,-3.40
14519.00,-8.80,-1.36,4.57,0.20,0.10,-0.14,-66.07,-17.63,-3.40
14570.00,-9.18,-0.69,4.39,-0.01,0.17,-0.20,-67.30,-15.34,-2.21
14621.00,-8.86,0.28,2.50,-0.26,0.21,0.08,-67.30,-15.34,-2.21
14672.00,-8.18,-3.01,3.68,-0.27,0.09,-0.13,-67.30,-15.34,-2.21
14723.00,-8.56,-2.31,4.36,-0.33,-0.03,-0.06,-66.24,-14.99,-0.51
14774.00,-8.81,-1.08,4.59,-0.16,0.02,0.30,-66.24,-14.99,-0.51
14824.00,-9.22,0.40,3.64,-0.20,0.20,0.39,-66.59,-14.63,0.17
14876.00,-8.59,-0.84,2.95,-0.13,0.08,0.19,-66.59,-14.63,0.17
14926.00,-8.43,-1.58,3.88,0.04,0.04,0.54,-65.36,-17.63,0.68
14977.00,-8.78,-0.95,3.99,0.22,-0.00,0.53,-65.36,-17.63,0.68
15028.00,-9.19,-0.01,4.29,0.20,-0.01,0.43,-65.36,-17.63,0.68
15080.00,-8.60,-0.52,3.98,0.14,-0.08,0.24,-65.89,-20.27,0.85
15130.00,-8.55,-0.73,3.54,0.12,-0.13,0.03,-65.89,-20.27,0.85
15181.00,-8.75,-0.47,3.83,0.10,-0.16,-0.01,-66.77,-21.51,-0.68
15232.00,-8.80,-0.79,4.22,0.06,-0.17,-0.16,-66.77,-21.51,-0.68
15284.00,-8.72,-1.71,3.91,-0.13,-0.15,-0.43,-66.77,-21.51,-0.68
