time,ax,ay,az,gx,gy,gz,mx,my,mz
7174.00,0.01,0.05,-10.07,-0.07,-0.06,1.09,-23.55,-24.33,48.58
7228.00,-0.02,0.31,-10.22,0.01,0.02,0.64,-21.44,-23.62,47.90
7281.00,0.37,-0.37,-10.10,0.04,0.02,0.44,-21.44,-23.62,47.90
7335.00,0.32,-0.14,-10.21,-0.02,0.09,0.50,-20.38,-22.92,47.22
7388.00,0.61,-0.57,-10.16,-0.08,-0.05,1.53,-20.38,-22.92,47.22
7442.00,-0.18,0.23,-10.16,-0.16,-0.04,2.16,-20.38,-22.92,47.22
7495.00,0.21,-0.05,-10.06,0.00,0.00,2.03,-18.27,-23.62,47.56
7549.00,0.42,0.10,-10.25,-0.03,0.01,1.65,-18.27,-23.62,47.56
7602.00,0.35,0.01,-10.15,-0.02,0.03,1.76,-15.46,-22.57,49.26
7656.00,-0.30,0.33,-10.24,-0.05,-0.00,1.19,-15.46,-22.57,49.26
7884.00,0.01,-0.38,-10.05,-0.16,0.05,-0.52,-13.00,-20.45,48.24
7938.00,0.33,-0.25,-10.20,-0.17,-0.06,-0.52,-13.00,-20.45,48.24
7991.00,0.73,-1.13,-9.69,0.21,0.12,-0.23,-14.41,-22.57,47.22
8045.00,0.03,0.06,-10.16,-0.03,-0.03,0.01,-14.41,-22.57,47.22
8098.00,-0.23,0.21,-10.06,0.01,0.05,-0.02,-14.58,-21.68,48.07
8152.00,-0.04,-1.07,-9.46,0.16,-0.12,-0.20,-14.58,-21.68,48.07
8206.00,0.08,-0.02,-10.24,-0.04,-0.02,0.04,-14.23,-20.98,48.41
8259.00,0.16,-0.03,-10.21,0.00,0.01,0.20,-14.23,-20.98,48.41
8313.00,0.09,0.01,-10.21,-0.00,0.00,0.00,-14.23,-20.98,48.41
8366.00,0.10,-0.02,-10.19,-0.00,0.00,0.00,-14.94,-22.74,47.05
8420.00,0.10,-0.01,-10.18,-0.00,0.00,0.00,-14.94,-22.74,47.05
8474.00,0.11,0.01,-10.21,-0.00,0.00,-0.00,-14.94,-22.04,46.37
8527.00,0.11,-0.01,-10.20,-0.00,0.00,0.00,-14.94,-22.04,46.37
8581.00,0.11,-0.01,-10.20,-0.00,0.00,0.00,-14.94,-22.04,46.37
8634.00,0.12,-0.01,-10.19,-0.00,0.00,-0.00,-14.23,-22.04,48.41
8688.00,0.10,-0.00,-10.18,-0.00,-0.00,0.00,-14.23,-22.04,48.41
8742.00,0.12,-0.00,-10.19,-0.00,-0.00,0.00,-15.64,-20.98,46.71
8795.00,0.11,0.00,-10.19,-0.00,0.00,-0.00,-15.64,-20.98,46.71
8849.00,0.10,-0.00,-10.18,-0.00,-0.00,0.00,-14.41,-21.86,47.90
9084.00,0.12,-0.00,-10.20,-0.00,0.00,0.00,-13.88,-23.09,47.73
9138.00,0.12,-0.00,-10.21,-0.00,0.00,0.00,-14.06,-21.86,48.92
9192.00,0.11,-0.01,-10.17,-0.00,-0.00,0.00,-14.06,-21.86,48.92
9245.00,0.11,0.01,-10.18,-0.00,0.00,0.00,-13.71,-22.21,48.58
9299.00,0.12,-0.01,-10.17,-0.00,-0.00,0.00,-13.71,-22.21,48.58
9353.00,0.09,-0.00,-10.21,0.00,-0.00,0.00,-15.64,-20.98,48.41
9407.00,0.12,-0.01,-10.20,-0.00,-0.00,-0.00,-15.64,-20.98,48.41
9460.00,0.10,0.01,-10.21,-0.00,0.00,-0.00,-15.29,-22.04,48.41
9515.00,0.13,-0.00,-10.22,-0.00,0.00,-0.00,-15.29,-22.04,48.41
9573.00,0.11,0.01,-10.19,-0.00,0.00,0.00,-15.29,-22.04,48.41
9624.00,0.80,-0.81,-10.27,0.12,0.08,0.38,-12.48,-20.98,48.41
9675.00,-0.29,0.52,-10.26,0.10,0.03,0.57,-12.48,-20.98,48.41
9726.00,0.00,-0.03,-10.20,0.02,0.03,-0.09,-14.23,-20.63,49.09
9777.00,-0.35,-0.29,-10.42,0.25,0.34,-0.10,-14.23,-20.63,49.09
9828.00,0.59,-0.85,-10.15,0.64,0.41,0.08,-12.83,-17.81,47.73
9879.00,0.79,-0.75,-10.02,0.31,0.19,-0.02,-12.83,-17.81,47.73
9931.00,0.27,-0.58,-10.19,-0.05,0.02,0.07,-12.83,-17.81,47.73
10106.00,0.18,1.10,-8.90,-1.57,-0.09,0.47,-11.25,-20.80,48.58
10157.00,0.45,2.08,-10.12,-1.21,0.21,0.23,-11.25,-20.80,48.58
10208.00,0.29,0.65,-10.77,0.42,-0.11,-0.49,-10.89,-23.98,46.54
10259.00,0.44,-0.09,-10.74,0.52,-0.28,-0.31,-10.89,-23.98,46.54
10310.00,0.19,0.79,-10.17,0.42,-0.28,-0.07,-10.89,-23.98,46.54
10361.00,-0.03,0.86,-11.50,0.44,-0.24,-0.15,-12.48,-23.80,46.71
10412.00,0.00,0.12,-9.54,0.52,-0.69,-0.34,-12.48,-23.80,46.71
10464.00,-0.06,0.61,-11.20,0.45,-0.51,-0.28,-16.69,-20.98,48.75
10515.00,-0.05,0.23,-10.22,0.45,-0.88,-0.65,-16.69,-20.98,48.75
10566.00,-0.76,0.80,-10.97,0.66,-0.90,-0.84,-16.69,-20.98,48.75
10617.00,-0.75,-0.99,-9.15,0.87,-1.16,-1.21,-21.26,-18.86,49.43
10668.00,-1.95,-1.73,-10.81,0.11,-0.72,-0.95,-21.26,-18.86,49.43
10719.00,-2.26,-0.91,-10.54,0.27,-1.13,-0.99,-27.94,-16.40,48.41
10770.00,-2.56,-2.36,-9.34,0.31,-1.22,-1.05,-27.94,-16.40,48.41
10821.00,-3.34,-1.91,-9.24,0.08,-1.33,-0.89,-27.94,-16.40,48.41
10873.00,-3.53,-3.38,-8.34,0.40,-1.32,-0.95,-36.37,-15.34,48.07
10924.00,-4.24,-3.07,-6.51,0.12,-1.05,-0.83,-36.37,-15.34,48.07
10975.00,-4.35,-4.89,-9.05,0.06,-0.29,-0.54,-41.12,-10.23,46.20
11026.00,-4.64,-3.40,-6.92,0.36,-0.71,-0.22,-41.12,-10.23,46.20
11077.00,-4.81,-4.56,-7.10,0.24,-0.16,-0.22,-41.12,-10.23,46.20
11296.00,-6.70,-3.57,-11.37,0.27,-1.82,-0.44,-44.10,-8.29,45.01
11347.00,-7.08,-6.08,-15.04,0.38,-3.16,-0.07,-49.55,-8.11,38.39
11398.00,-9.29,-9.00,-12.22,0.70,-3.88,0.67,-49.55,-8.11,38.39
11450.00,-5.85,-6.88,-5.06,0.21,-4.35,1.98,-65.72,-13.75,20.72
11501.00,-4.47,-5.38,-2.78,0.57,-4.35,2.39,-65.72,-13.75,20.72
11552.00,-0.47,-0.64,6.04,0.48,-4.35,2.94,-65.72,-13.75,20.72
11603.00,2.60,2.52,10.14,0.11,-3.30,2.85,-63.26,-28.56,-3.74
11654.00,3.74,10.70,21.15,0.12,0.48,0.96,-63.26,-28.56,-3.74
11705.00,9.40,12.92,17.10,-0.88,4.37,-1.74,-63.26,-28.56,-3.74
11757.00,22.53,-2.11,6.16,1.61,4.37,-4.32,-63.08,-33.67,-1.53
11808.00,13.00,-20.29,-36.38,1.22,4.37,-4.32,-63.08,-33.67,-1.53
11859.00,5.90,-21.59,-29.13,0.55,3.85,-1.41,-30.05,4.05,47.05
11910.00,-0.94,-17.70,-28.71,0.10,0.46,1.30,-30.05,4.05,47.05
11961.00,-0.22,-7.28,-22.43,0.55,-3.53,3.07,-30.40,1.94,48.75
12013.00,0.61,-3.76,-10.14,1.93,-4.35,2.74,-30.40,1.94,48.75
12064.00,-1.06,-3.45,-4.49,1.46,-4.35,2.89,-30.40,1.94,48.75
12115.00,-2.65,-0.27,1.22,2.44,-4.35,2.78,-61.32,-5.47,22.93
12166.00,-2.19,1.93,2.59,0.22,-4.07,2.41,-61.32,-5.47,22.93
12392.00,-3.71,-1.20,10.02,3.34,-0.84,-1.13,-60.80,-18.33,-16.65
12443.00,-6.45,-0.89,6.96,2.34,-0.04,-1.33,-60.80,-18.33,-16.65
12495.00,-5.00,-0.85,9.58,3.37,-0.84,-0.74,-59.04,-21.16,-17.32
12546.00,-7.84,-1.17,10.32,1.48,-0.21,-1.37,-59.04,-21.16,-17.32
12598.00,-7.43,0.38,8.34,2.57,0.38,-1.43,-60.44,-22.57,-18.34
12649.00,-8.00,-0.32,1.66,2.03,0.70,-1.99,-60.44,-22.57,-18.34
12700.00,-6.34,-0.41,6.62,4.35,-0.61,-1.01,-60.44,-22.57,-18.34
12752.00,-6.73,-0.68,6.72,4.22,-0.63,0.41,-63.61,-24.33,-12.91
12803.00,-6.94,2.88,9.31,4.35,0.94,2.32,-63.61,-24.33,-12.91
12855.00,-8.84,9.63,2.11,0.78,1.29,1.44,-60.09,-41.96,-0.34
12906.00,-7.72,6.46,2.18,1.44,0.09,-0.31,-60.09,-41.96,-0.34
12957.00,-8.26,6.91,3.95,-0.48,-0.20,-0.49,-60.09,-41.96,-0.34
13009.00,-6.85,4.34,5.76,-1.77,-0.43,-1.34,-60.80,-42.31,2.04
13060.00,-6.39,8.06,5.06,-1.27,0.24,-0.58,-60.80,-42.31,2.04
13111.00,-7.68,3.75,3.55,0.16,0.55,-0.61,-64.49,-34.38,-2.89
13163.00,-7.84,4.11,2.90,-0.32,0.32,-0.14,-64.49,-34.38,-2.89
13214.00,-8.22,4.98,5.38,-0.30,0.08,-0.03,-63.78,-33.32,-1.19
13266.00,-6.45,5.39,3.71,-0.17,0.22,-0.09,-63.78,-33.32,-1.19
13317.00,-8.05,4.50,3.58,0.13,0.16,-0.07,-63.78,-33.32,-1.19
13547.00,-8.48,3.21,3.42,-0.44,0.21,-0.20,-65.01,-32.09,2.38
13599.00,-8.22,4.66,3.05,-0.61,0.27,0.33,-65.54,-30.50,2.55
13650.00,-7.46,3.87,4.65,-0.20,0.15,0.29,-65.54,-30.50,2.55
13702.00,-7.45,4.37,3.79,-0.09,0.11,0.41,-65.54,-30.50,2.55
13753.00,-8.34,5.17,2.54,0.11,-0.13,0.10,-64.13,-32.26,2.55
13805.00,-8.42,5.50,3.51,-0.02,-0.31,-0.16,-64.13,-32.26,2.55
13856.00,-8.02,2.75,4.29,0.03,-0.36,-0.80,-64.84,-33.67,2.21
13908.00,-8.19,4.57,3.26,-0.60,-0.23,-0.62,-64.84,-33.67,2.21
13959.00,-8.02,3.65,3.60,-0.71,0.05,-0.20,-64.84,-33.67,2.21
14011.00,-7.37,4.51,2.58,-0.59,0.28,0.17,-66.42,-30.32,2.04
14062.00,-8.30,3.62,5.10,-0.63,0.11,0.23,-66.42,-30.32,2.04
14114.00,-7.86,4.46,2.29,-0.05,0.39,0.43,-64.66,-30.68,0.00
14165.00,-8.51,2.80,4.47,0.36,0.23,0.36,-64.66,-30.68,0.00
14217.00,-8.22,4.17,4.08,0.09,0.01,0.47,-66.07,-32.79,2.72
14268.00,-8.10,4.50,3.09,0.08,-0.19,-0.08,-66.07,-32.79,2.72
14320.00,-8.13,4.68,3.41,0.13,-0.30,-0.52,-66.07,-32.79,2.72
14371.00,-8.51,4.73,2.60,-0.53,-0.23,-0.72,-63.96,-32.44,2.72
14423.00,-8.91,4.68,3.72,-0.41,-0.09,-0.24,-63.96,-32.44,2.72
14474.00,-8.13,2.96,3.81,-0.64,0.00,-0.06,-66.24,-29.44,-0.17
14693.00,-7.48,3.58,4.79,-0.06,0.05,0.44,-65.54,-31.20,0.51
14745.00,-7.73,4.00,4.42,0.15,0.11,0.54,-64.49,-32.61,1.53
14796.00,-8.94,4.30,3.43,0.12,-0.15,-0.05,-64.49,-32.61,1.53
14848.00,-8.37,4.23,3.59,0.16,-0.32,-0.34,-65.01,-32.44,2.72
14900.00,-8.38,6.15,2.67,-0.01,-0.12,-0.26,-65.01,-32.44,2.72
14951.00,-8.37,4.78,2.58,-0.44,-0.13,-0.56,-65.01,-32.44,2.72
15003.00,-8.31,2.36,4.14,-0.37,0.02,-0.26,-65.36,-28.91,0.34
15054.00,-8.46,2.12,4.98,-0.46,-0.08,-0.01,-65.36,-28.91,0.34
15106.00,-8.38,3.39,3.62,-0.39,0.19,0.19,-64.13,-29.09,-0.85
15157.00,-8.32,3.36,3.61,-0.22,0.20,0.28,-64.13,-29.09,-0.85
15209.00,-7.89,3.22,4.70,-0.18,0.20,0.43,-64.13,-29.09,-0.85
15261.00,-7.67,3.27,4.98,-0.12,0.15,0.50,-64.84,-30.15,0.51
15312.00,-8.50,4.08,4.74,0.11,0.07,0.49,-64.84,-30.15,0.51
15364.00,-8.21,4.01,4.36,0.18,0.04,0.26,-64.13,-33.32,1.19
15415.00,-8.28,4.17,3.77,0.23,-0.26,-0.26,-64.13,-33.32,1.19
15467.00,-8.97,5.11,3.13,-0.12,-0.36,-0.45,-64.13,-33.32,1.19
15518.00,-8.71,4.16,3.89,-0.28,-0.20,-0.75,-64.66,-32.79,0.68
15570.00,-7.90,2.63,3.69,-0.53,-0.12,-0.58,-64.66,-32.79,0.68
15621.00,-7.99,2.18,3.92,-0.40,0.03,-0.20,-65.89,-28.03,-1.53
15673.00,-8.27,3.29,3.15,-0.09,0.20,0.27,-65.89,-28.03,-1.53
15907.00,-8.18,4.11,3.91,0.06,0.03,0.36,-64.66,-30.68,-0.68
15959.00,-7.97,3.85,3.76,0.26,-0.10,-0.13,-64.66,-30.68,-0.68
16011.00,-8.68,4.97,3.75,-0.00,-0.18,-0.18,-63.08,-33.67,-0.85
16062.00,-8.53,3.72,3.70,-0.20,-0.29,-0.73,-63.08,-33.67,-0.85
16114.00,-7.88,0.35,4.41,-0.35,-0.11,-0.81,-63.96,-30.68,-1.36
16165.00,-8.24,3.62,3.79,-0.47,0.02,-0.20,-63.96,-30.68,-1.36
16217.00,-8.34,2.96,4.15,-0.41,-0.06,-0.13,-65.72,-27.85,-3.06
16269.00,-7.10,1.49,5.41,-0.19,0.18,0.25,-65.72,-27.85,-3.06
16320.00,-7.24,3.24,2.44,-0.15,0.25,0.43,-65.72,-27.85,-3.06
16372.00,-7.25,3.76,4.46,0.16,0.23,0.72,-65.01,-29.27,-1.36
16423.00,-7.25,2.21,6.65,0.11,0.07,0.57,-65.01,-29.27,-1.36
16475.00,-7.43,2.27,4.91,0.16,0.07,0.24,-64.49,-32.97,-0.85
16527.00,-8.35,3.95,3.87,0.23,0.07,0.11,-64.49,-32.97,-0.85
16578.00,-8.55,2.47,3.89,0.09,-0.26,-0.49,-64.49,-32.97,-0.85
16630.00,-8.84,4.74,3.26,-0.10,-0.34,-0.53,-65.19,-32.26,-0.85
16682.00,-8.32,2.40,4.90,-0.29,-0.23,-0.70,-65.19,-32.26,-0.85
16733.00,-8.02,1.60,4.64,-0.28,-0.05,-0.33,-65.54,-28.03,-3.23
16785.00,-8.38,3.08,4.20,-0.27,0.09,0.04,-65.54,-28.03,-3.23
16837.00,-7.61,2.16,5.25,-0.15,0.13,0.30,-64.49,-27.68,-3.23
17061.00,-7.68,3.22,5.54,0.25,0.06,0.35,-65.89,-31.56,-3.91
17112.00,-7.81,3.31,4.27,0.17,-0.10,-0.14,-64.31,-34.55,-1.70
17164.00,-8.48,3.26,4.00,-0.03,-0.27,-0.36,-64.31,-34.55,-1.70
17216.00,-8.91,3.07,4.56,-0.29,-0.25,-0.64,-63.61,-32.44,-3.40
17267.00,-7.88,0.24,4.95,-0.38,-0.18,-0.82,-63.61,-32.44,-3.40
17319.00,-8.25,1.57,4.32,-0.34,0.01,-0.38,-63.61,-32.44,-3.40
17371.00,-8.16,2.63,3.95,-0.28,0.08,0.09,-65.01,-29.97,-3.74
17422.00,-8.37,1.91,5.30,-0.05,0.19,0.45,-65.01,-29.97,-3.74
17474.00,-7.48,2.82,4.15,0.00,0.20,0.52,-66.07,-30.32,-3.06
17526.00,-7.05,3.21,4.64,0.00,0.26,0.70,-66.07,-30.32,-3.06
17577.00,-8.04,4.07,3.96,-0.01,0.20,0.70,-66.07,-30.32,-3.06
17629.00,-8.33,2.63,5.10,0.13,0.06,0.22,-64.13,-34.73,-2.21
17681.00,-8.98,3.91,3.94,0.11,-0.14,-0.20,-64.13,-34.73,-2.21
17733.00,-8.76,5.57,3.72,-0.04,-0.24,-0.20,-64.49,-33.67,-2.55
17784.00,-7.92,3.54,4.48,-0.03,-0.21,-0.73,-64.49,-33.67,-2.55
17836.00,-7.79,1.11,4.91,-0.21,-0.05,-0.57,-64.49,-33.67,-2.55
17888.00,-8.23,2.55,4.15,-0.37,0.08,0.11,-64.84,-29.09,-3.23
17939.00,-7.63,2.62,1.98,-0.37,0.16,0.26,-64.84,-29.09,-3.23
17991.00,-8.11,2.86,5.60,-0.07,0.04,0.49,-64.31,-31.38,-3.06
18209.00,-8.41,3.02,4.52,0.13,-0.18,0.00,-64.84,-34.38,-2.89
18261.00,-8.01,3.93,4.88,0.03,-0.42,-0.55,-62.55,-35.61,-2.04
18313.00,-8.33,4.45,4.79,-0.14,-0.24,-0.55,-62.55,-35.61,-2.04
18365.00,-7.05,-2.44,5.23,-0.16,-0.16,-1.18,-64.84,-32.97,-3.23
18417.00,-7.84,0.74,4.76,-0.22,-0.06,-0.51,-64.84,-32.97,-3.23
18468.00,-8.47,3.62,3.70,-0.31,0.04,0.12,-64.84,-32.97,-3.23
18520.00,-7.92,2.50,4.33,-0.18,0.14,0.52,-64.13,-29.09,-4.59
18572.00,-8.46,2.81,4.94,-0.17,0.19,0.71,-64.13,-29.09,-4.59
18624.00,-7.62,4.61,4.27,-0.14,0.20,0.78,-63.61,-32.79,-4.08
18676.00,-8.23,2.84,5.13,-0.02,0.15,0.56,-63.61,-32.79,-4.08
18727.00,-7.86,3.62,4.85,0.19,-0.02,0.25,-63.26,-35.96,-2.04
