time,ax,ay,az,gx,gy,gz,mx,my,mz
5025.00,-3.59,6.64,4.73,2.30,-0.73,-0.08,-53.77,-46.89,-11.21
5077.00,-3.16,8.84,5.41,-0.66,-0.82,0.27,-53.77,-46.89,-11.21
5128.00,-3.49,7.28,5.15,0.43,-0.40,-0.02,-52.89,-48.83,-10.02
5180.00,-3.32,8.12,4.84,-0.13,-0.17,0.09,-52.89,-48.83,-10.02
5231.00,-3.56,7.73,4.94,0.82,-0.20,-0.43,-52.19,-50.24,-10.02
5283.00,-4.26,8.84,5.18,0.04,0.05,-0.20,-52.19,-50.24,-10.02
5335.00,-4.59,9.59,6.04,2.22,0.93,-0.30,-52.19,-50.24,-10.02
5386.00,-5.00,10.29,3.66,3.13,1.31,-0.65,-53.94,-52.01,-2.89
5438.00,-6.64,9.19,1.66,3.45,1.01,-0.19,-53.94,-52.01,-2.89
5489.00,-6.64,8.96,0.66,1.70,-0.38,0.44,-55.70,-46.72,13.08
5541.00,-5.77,7.12,0.04,-0.10,-0.90,0.79,-55.70,-46.72,13.08
5593.00,-4.55,7.73,0.70,-2.50,-1.30,0.59,-55.70,-46.72,13.08
5644.00,-4.54,6.16,1.99,2.68,-0.38,0.41,-54.82,-49.36,8.49
5696.00,-4.91,5.35,-1.18,1.69,0.07,0.11,-54.82,-49.36,8.49
5748.00,-4.85,5.84,-2.35,0.58,-0.41,-0.02,-53.06,-47.25,13.93
5799.00,-5.18,6.53,-0.97,-0.63,-0.40,0.63,-53.06,-47.25,13.93
5851.00,-3.25,8.93,0.69,-1.73,0.20,0.17,-53.06,-51.13,11.21
5902.00,-4.24,8.17,0.45,-0.91,0.63,0.06,-53.06,-51.13,11.21
5954.00,-5.99,7.88,2.77,-1.31,0.30,-0.23,-53.06,-51.13,11.21
6006.00,-5.37,8.95,1.28,-0.26,0.69,-0.41,-51.66,-51.48,6.45
6058.00,-5.17,9.15,1.95,0.25,0.90,-0.64,-51.66,-51.48,6.45
6109.00,-3.87,9.78,-0.47,2.11,1.76,-0.63,-51.66,-51.48,6.45
6161.00,-5.99,7.52,-2.58,4.35,1.88,-1.18,-53.59,-49.89,15.46
6213.00,-6.13,7.65,-6.69,3.62,1.16,-0.88,-53.59,-49.89,15.46
6264.00,-6.04,6.66,-4.90,4.35,1.08,-1.40,-52.01,-30.68,34.65
6316.00,-4.68,2.86,-8.36,2.45,0.25,-1.09,-52.01,-30.68,34.65
6368.00,-5.24,1.50,-7.44,0.92,-0.27,0.13,-49.02,-12.87,40.59
6419.00,-4.85,5.89,-8.01,-4.23,-1.15,1.23,-49.02,-12.87,40.59
6471.00,-5.30,8.44,-6.15,-0.70,-0.70,0.24,-49.02,-12.87,40.59
6523.00,-3.82,6.30,-7.48,-0.24,-0.36,0.08,-53.59,-29.44,34.48
6574.00,-4.70,6.81,-7.08,3.13,0.05,0.45,-53.59,-29.44,34.48
6626.00,-3.71,4.77,-7.71,2.88,0.17,0.46,-52.89,-25.21,36.86
6678.00,-3.80,6.31,-8.29,-1.32,-0.01,0.75,-52.89,-25.21,36.86
6729.00,-6.24,7.70,-9.54,1.39,-0.24,0.53,-52.89,-25.21,36.86
6781.00,-5.93,3.21,-9.84,-0.04,0.53,-0.29,-51.83,-22.39,36.86
6833.00,-6.23,5.84,-6.55,0.59,-0.37,0.80,-51.83,-22.39,36.86
6885.00,-6.22,5.37,-6.99,0.92,-0.20,0.28,-52.19,-19.57,38.22
6936.00,-5.27,3.19,-7.85,1.06,-0.23,0.18,-52.19,-19.57,38.22
6988.00,-5.27,3.94,-7.99,0.69,-0.40,0.18,-52.19,-19.57,38.22
7040.00,-4.75,2.33,-7.01,1.38,-0.29,-0.10,-52.36,-15.87,35.33
7092.00,-4.80,3.04,-8.08,0.16,-0.12,0.12,-52.36,-15.87,35.33
7143.00,-5.62,4.02,-7.77,0.99,-0.05,0.05,-53.42,-9.87,36.01
7195.00,-4.20,1.69,-8.05,3.54,-0.27,-0.49,-53.42,-9.87,36.01
7247.00,-6.18,1.54,-7.43,4.35,-0.32,-0.57,-52.89,3.70,30.74
7298.00,-6.26,-4.87,-3.78,4.35,-0.06,-0.89,-52.89,3.70,30.74
7350.00,-5.58,-5.37,-4.12,4.35,0.51,-0.38,-52.89,3.70,30.74
7402.00,-5.78,-7.48,-6.91,1.70,0.83,-0.61,-48.67,22.39,9.68
7453.00,-5.15,-9.93,-3.59,-0.88,0.25,0.09,-48.67,22.39,9.68
7505.00,-5.91,-6.19,-6.48,-2.40,0.14,1.43,-49.20,21.86,8.83
7557.00,-5.81,-8.84,-5.92,-1.07,0.96,0.91,-49.20,21.86,8.83
7609.00,-5.21,-4.62,-6.51,-4.13,0.07,1.53,-49.20,21.86,8.83
7661.00,-5.99,-0.95,-9.36,-1.20,0.06,0.34,-54.12,13.40,16.99
7713.00,-6.28,-1.47,-5.55,3.67,-0.50,-0.53,-54.12,13.40,16.99
7764.00,-4.91,-1.86,-7.59,4.35,-0.58,-2.12,-53.77,14.46,12.91
7816.00,-6.68,-10.67,0.54,3.35,-0.67,-0.18,-53.77,14.46,12.91
7868.00,-6.23,-6.72,-4.58,0.07,0.12,0.13,-53.77,14.46,12.91
7920.00,-6.22,-10.05,-1.31,0.85,0.25,0.50,-49.37,21.68,-2.89
7971.00,-7.23,-9.59,-0.46,-1.85,0.30,0.93,-49.37,21.68,-2.89
8023.00,-5.36,-4.88,-4.23,-4.38,0.02,2.07,-51.31,17.28,1.02
8075.00,-7.15,-2.61,-5.42,-4.10,-0.04,1.73,-51.31,17.28,1.02
8127.00,-6.26,-0.77,-7.46,-3.45,-0.81,1.03,-59.57,3.70,13.42
8178.00,-7.98,-1.95,-7.16,-1.29,-0.37,0.68,-59.57,3.70,13.42
8230.00,-9.03,-1.01,-5.76,-0.09,-0.71,0.04,-59.57,3.70,13.42
8282.00,-7.51,-2.63,-4.83,0.49,-0.36,-0.25,-61.50,-0.71,10.53
8334.00,-8.94,-2.68,-4.30,0.38,-0.37,-0.11,-61.50,-0.71,10.53
8386.00,-8.25,-2.31,-4.81,-0.11,0.11,0.12,-61.15,1.06,9.85
8437.00,-8.67,-1.27,-5.71,-0.11,-0.01,0.19,-61.15,1.06,9.85
8489.00,-7.78,-2.32,-5.63,-0.07,-0.09,0.14,-61.15,1.06,9.85
8541.00,-7.99,-2.06,-5.44,0.27,-0.39,0.23,-61.32,-0.18,9.34
8593.00,-8.62,-1.90,-4.27,-0.15,0.01,0.11,-61.32,-0.18,9.34
8644.00,-8.54,-2.10,-4.80,-0.14,-0.08,0.04,-61.50,-0.71,7.13
8696.00,-8.69,-2.44,-3.88,-0.44,-0.17,-0.07,-61.50,-0.71,7.13
8748.00,-8.76,0.08,-5.96,-0.66,-0.22,-0.09,-61.85,-1.76,8.15
8800.00,-7.61,-1.42,-5.08,-0.43,-0.12,-0.30,-61.85,-1.76,8.15
8852.00,-9.52,-1.63,-4.10,-0.49,-0.17,-0.48,-61.85,-1.76,8.15
8903.00,-8.12,-1.30,-5.69,0.12,-0.10,-0.76,-62.03,1.59,7.30
8955.00,-7.64,-2.75,-4.75,0.38,0.04,-0.57,-62.03,1.59,7.30
9007.00,-8.81,-3.14,-4.75,0.26,0.27,-0.14,-60.97,5.47,7.30
9059.00,-7.40,-5.73,-4.64,0.35,0.23,0.24,-60.97,5.47,7.30
9111.00,-7.34,-2.80,-4.99,0.26,0.12,0.51,-60.97,5.47,7.30
9163.00,-7.52,-3.10,-4.76,-0.21,-0.02,0.69,-63.61,2.82,7.81
9215.00,-7.78,0.26,-5.58,-0.82,-0.23,0.84,-63.61,2.82,7.81
9266.00,-8.38,-2.98,-4.20,-0.31,-0.21,0.03,-63.96,-1.41,8.83
9318.00,-8.69,-0.93,-4.51,-0.82,-0.15,0.11,-63.96,-1.41,8.83
9370.00,-8.74,-1.15,-5.27,-0.47,-0.09,-0.19,-63.96,-1.41,8.83
9422.00,-7.63,-0.24,-5.53,-0.08,-0.09,-0.35,-62.38,-0.88,7.98
9474.00,-8.85,-2.73,-3.41,-0.02,-0.08,-0.46,-62.38,-0.88,7.98
9525.00,-7.66,-1.41,-5.26,0.04,0.02,-0.54,-60.80,1.06,9.17
9577.00,-8.49,-1.66,-4.85,-0.05,-0.01,-0.46,-60.80,1.06,9.17
9629.00,-8.35,-1.97,-4.94,-0.12,-0.04,-0.55,-61.15,2.47,8.49
9681.00,-8.24,-2.66,-4.81,0.07,0.18,-0.29,-61.15,2.47,8.49
9733.00,-8.59,-2.22,-5.13,0.09,0.19,-0.11,-61.15,2.47,8.49
9785.00,-8.89,-1.99,-5.09,-0.11,0.18,0.26,-60.97,4.76,10.36
9836.00,-9.14,-1.98,-5.07,0.09,0.09,0.47,-60.97,4.76,10.36
9888.00,-8.37,-2.38,-4.95,0.04,-0.03,0.56,-61.32,3.35,10.02
9940.00,-9.99,1.46,-5.07,-0.35,-0.12,0.71,-61.32,3.35,10.02
9992.00,-9.66,-0.03,-4.02,-0.62,-0.17,0.87,-61.32,3.35,10.02
10044.00,-9.01,0.05,-4.89,-0.43,-0.22,0.32,-62.38,-1.59,10.70
10096.00,-8.97,-0.62,-4.97,-0.41,-0.06,0.32,-62.38,-1.59,10.70
10148.00,-8.66,0.23,-4.91,-0.55,-0.09,0.08,-64.49,-4.76,12.74
10200.00,-8.02,-1.56,-4.73,-0.11,-0.05,-0.41,-64.49,-4.76,12.74
10252.00,-8.72,-0.73,-4.71,0.07,-0.04,-0.50,-64.49,-4.76,12.74
10303.00,-7.99,-0.07,-5.88,0.03,0.02,-0.57,-63.96,-2.47,11.21
10355.00,-9.22,-0.68,-6.61,-0.01,-0.03,-0.64,-63.96,-2.47,11.21
10407.00,-7.92,-1.51,-5.17,0.07,0.10,-0.55,-60.97,0.18,9.68
10459.00,-8.33,-0.88,-5.51,0.14,0.20,-0.27,-60.97,0.18,9.68
10511.00,-8.26,-2.36,-5.17,0.22,0.13,-0.12,-60.80,5.99,9.85
10563.00,-8.66,-2.07,-4.66,0.24,0.18,0.16,-60.80,5.99,9.85
10615.00,-7.99,-1.11,-5.36,0.12,0.09,0.68,-62.73,1.23,12.06
10667.00,-8.01,-1.25,-5.42,-0.20,-0.03,0.86,-62.73,1.23,12.06
10719.00,-9.33,0.20,-3.77,-0.36,-0.25,0.60,-62.73,1.23,12.06
10771.00,-8.46,-0.98,-4.45,-0.39,-0.13,0.51,-63.96,-1.06,10.19
10823.00,-8.65,0.74,-4.96,-0.48,-0.12,0.30,-63.96,-1.06,10.19
10875.00,-9.72,1.61,-4.64,-0.29,-0.05,0.05,-63.96,-1.06,10.19
10926.00,-8.74,-0.11,-4.64,-0.00,-0.14,-0.40,-64.49,-5.11,11.38
10978.00,-8.79,0.42,-5.58,0.01,0.09,-0.44,-64.49,-5.11,11.38
11030.00,-7.94,-0.39,-4.54,-0.02,0.02,-0.59,-63.96,-2.12,10.53
11082.00,-7.65,-0.28,-6.25,0.29,0.22,-0.72,-63.96,-2.12,10.53
11134.00,-7.58,-1.64,-5.39,0.33,0.21,-0.57,-62.03,1.94,11.38
11186.00,-8.77,-1.33,-5.57,0.18,0.14,-0.12,-62.03,1.94,11.38
11238.00,-8.40,-2.11,-4.69,0.20,0.20,0.46,-62.03,1.94,11.38
11290.00,-7.80,-2.42,-5.25,0.18,0.07,0.61,-62.38,2.29,11.04
11342.00,-8.74,-1.42,-4.96,-0.18,-0.20,0.84,-62.38,2.29,11.04
11394.00,-8.30,-0.36,-5.28,-0.50,-0.26,0.63,-63.96,-3.17,11.89
11446.00,-9.22,0.74,-4.91,-0.31,-0.11,0.37,-63.96,-3.17,11.89
11498.00,-8.53,-0.07,-4.56,-0.15,-0.05,-0.09,-64.66,-5.29,10.53
11550.00,-8.04,0.71,-5.77,-0.12,-0.04,-0.32,-64.66,-5.29,10.53
11602.00,-8.20,0.00,-4.83,0.15,0.06,-0.51,-64.66,-5.29,10.53
11654.00,-8.66,-0.23,-5.43,0.05,0.10,-0.66,-63.43,-1.94,9.68
11706.00,-8.13,-0.18,-5.96,0.01,0.24,-0.75,-63.43,-1.94,9.68
11758.00,-8.26,-1.47,-5.32,0.41,0.15,-0.47,-62.03,1.23,11.72
11810.00,-8.27,-1.85,-4.92,0.22,0.12,-0.04,-62.03,1.23,11.72
11862.00,-8.96,-1.83,-5.19,0.11,0.07,0.69,-62.03,1.23,11.72
11914.00,-9.17,0.77,-5.11,-0.13,-0.19,1.00,-60.80,0.00,11.21
11966.00,-9.30,-0.74,-3.53,-0.43,-0.27,0.72,-60.80,0.00,11.21
12018.00,-9.27,0.23,-4.98,-0.31,-0.12,0.11,-65.01,-5.29,11.89
12069.00,-8.66,-0.65,-4.64,-0.17,-0.05,-0.33,-65.01,-5.29,11.89
12122.00,-8.89,0.22,-5.35,-0.19,-0.06,-0.58,-64.66,-2.12,10.19
12174.00,-8.56,-0.07,-6.05,0.03,0.10,-0.58,-64.66,-2.12,10.19
12226.00,-8.06,0.18,-6.03,0.06,0.16,-0.73,-64.66,-2.12,10.19
12278.00,-8.45,-1.26,-5.48,0.12,0.16,-0.38,-63.08,1.94,12.06
12330.00,-8.85,-0.88,-4.76,0.02,0.10,-0.06,-63.08,1.94,12.06
12382.00,-8.65,-0.85,-5.30,-0.04,0.10,0.56,-62.90,2.12,12.23
12434.00,-8.18,-1.95,-5.86,0.15,0.01,0.80,-62.90,2.12,12.23
12486.00,-9.09,-1.14,-4.58,-0.37,-0.30,0.87,-62.90,2.12,12.23
12538.00,-8.87,-0.31,-4.58,-0.41,-0.25,0.54,-64.13,-2.64,11.04
12590.00,-8.85,0.63,-4.45,-0.40,-0.14,0.29,-64.13,-2.64,11.04
12642.00,-8.87,1.31,-4.27,-0.32,-0.07,-0.02,-64.66,-3.88,12.23
12694.00,-8.97,-0.28,-4.93,-0.08,-0.06,-0.48,-64.66,-3.88,12.23
12746.00,-8.31,-0.15,-5.38,0.23,-0.01,-0.59,-64.66,-3.88,12.23
12798.00,-8.01,1.17,-5.44,-0.12,0.09,-0.56,-65.54,-2.29,10.36
12850.00,-8.03,0.16,-5.46,0.01,0.03,-0.76,-65.54,-2.29,10.36
12902.00,-8.56,-1.47,-4.69,0.17,0.18,-0.49,-62.03,0.53,11.38
12954.00,-8.82,-0.83,-4.95,0.03,0.20,-0.24,-62.03,0.53,11.38
13006.00,-8.50,-1.16,-5.39,-0.10,0.15,0.32,-62.90,3.17,11.89
13058.00,-8.63,0.36,-5.45,-0.26,-0.04,0.67,-62.90,3.17,11.89
13110.00,-9.00,-1.63,-3.80,-0.09,-0.18,0.79,-62.90,3.17,11.89
13162.00,-8.23,-0.65,-4.95,-0.22,-0.31,0.41,-64.66,-1.76,12.91
13214.00,-9.43,-0.06,-2.93,-0.17,-0.43,0.45,-64.66,-1.76,12.91
13266.00,-9.27,0.43,-4.77,-0.18,-0.21,-0.18,-65.01,-3.53,10.19
13319.00,-9.01,0.58,-5.00,-0.14,0.03,-0.51,-65.01,-3.53,10.19
13371.00,-9.13,-0.53,-3.66,0.17,-0.05,-0.78,-65.01,-3.53,10.19
13423.00,-8.47,-1.52,-5.48,0.16,0.16,-0.68,-64.13,-0.53,9.34
13475.00,-8.38,-0.59,-5.37,0.44,0.34,-0.56,-64.13,-0.53,9.34
13527.00,-9.05,-1.00,-4.81,0.36,0.31,-0.18,-62.90,3.53,12.57
13579.00,-8.86,-1.09,-4.90,0.13,0.18,0.56,-62.90,3.53,12.57
13631.00,-7.56,-1.16,-5.82,0.31,0.03,0.71,-62.90,3.53,12.57
13683.00,-8.10,-1.62,-4.82,0.01,-0.25,0.70,-62.90,1.41,11.89
13735.00,-8.99,-0.10,-3.84,-0.02,-0.20,0.52,-62.90,1.41,11.89
13788.00,-8.76,0.71,-4.45,-0.23,-0.19,-0.04,-65.01,-2.82,11.55
13840.00,-9.65,-0.65,-3.50,0.02,-0.10,-0.38,-65.01,-2.82,11.55
13892.00,-8.64,-0.44,-4.50,0.09,0.03,-0.44,-64.31,0.71,10.87
13944.00,-7.95,1.29,-5.87,0.11,0.06,-0.45,-64.31,0.71,10.87
13996.00,-8.29,-1.08,-4.20,0.46,0.05,-0.66,-64.31,0.71,10.87
14048.00,-9.33,-1.44,-5.15,0.16,0.21,-0.62,-62.38,5.47,9.34
14100.00,-8.44,-2.20,-4.93,0.20,0.26,-0.22,-62.38,5.47,9.34
14152.00,-8.47,-1.82,-4.97,0.04,0.13,0.18,-60.44,7.05,10.87
14204.00,-8.86,-1.93,-4.78,0.05,0.05,0.57,-60.44,7.05,10.87
14256.00,-9.01,-1.75,-4.36,-0.31,-0.13,0.80,-60.44,7.05,10.87
14308.00,-8.88,0.14,-5.20,-0.63,-0.33,0.60,-61.67,3.00,10.70
14360.00,-8.76,-1.05,-4.14,-0.55,-0.17,0.18,-61.67,3.00,10.70
14413.00,-8.84,0.37,-5.18,-0.52,-0.11,0.10,-64.31,0.35,11.55
14465.00,-8.73,-1.15,-3.75,-0.26,-0.18,-0.39,-64.31,0.35,11.55
14517.00,-8.84,0.08,-5.72,-0.14,0.03,-0.25,-64.13,0.53,10.70
14569.00,-8.52,-0.70,-4.92,0.11,0.04,-0.58,-64.13,0.53,10.70
14621.00,-8.60,-2.36,-4.51,0.26,0.05,-0.79,-64.13,0.53,10.70
14673.00,-7.71,-0.27,-4.59,0.50,0.10,-0.84,-62.38,6.17,11.72
14725.00,-8.37,-2.17,-5.16,0.27,0.34,-0.45,-62.38,6.17,11.72
14778.00,-8.31,-1.47,-4.77,0.10,0.17,-0.04,-60.27,8.64,10.70
14830.00,-8.41,-2.82,-4.44,-0.05,0.16,0.36,-60.27,8.64,10.70
14882.00,-8.94,-1.39,-4.76,-0.11,0.06,0.70,-61.67,6.52,12.40
14934.00,-8.51,-2.01,-5.20,-0.28,-0.08,0.74,-61.67,6.52,12.40
14986.00,-8.47,-2.24,-4.57,-0.28,-0.15,0.45,-61.67,6.52,12.40
15038.00,-8.46,-0.54,-5.21,-0.30,-0.20,0.46,-63.43,1.94,13.08
15091.00,-9.02,-0.25,-4.64,-0.20,-0.16,0.26,-63.43,1.94,13.08
15143.00,-8.89,-0.43,-4.24,-0.35,-0.10,-0.13,-63.43,-0.18,12.40
15195.00,-9.23,0.48,-4.26,-0.32,-0.03,-0.17,-63.43,-0.18,12.40
15247.00,-8.41,0.00,-4.72,-0.26,0.04,-0.45,-63.43,-0.18,12.40
15299.00,-8.18,0.08,-5.98,-0.04,0.02,-0.66,-63.26,0.71,12.91
15352.00,-8.98,-0.77,-5.18,0.05,0.06,-0.71,-63.26,0.71,12.91
15404.00,-8.97,-0.75,-4.82,0.07,0.04,-0.61,-62.03,5.11,13.42
15456.00,-8.38,-0.68,-4.82,-0.07,0.13,-0.57,-62.03,5.11,13.42
15508.00,-8.75,-1.12,-5.31,0.10,0.17,-0.23,-62.03,5.11,13.42
15560.00,-9.13,-0.30,-4.77,0.05,0.00,0.09,-60.44,8.11,12.23
15612.00,-7.58,-4.68,-4.81,0.20,0.10,0.09,-60.44,8.11,12.23
15665.00,-8.93,-0.95,-5.07,-0.14,-0.07,0.55,-61.85,8.81,12.57
15717.00,-7.12,-3.02,-5.51,-0.17,-0.12,0.52,-61.85,8.81,12.57
