time,ax,ay,az,gx,gy,gz,mx,my,mz
1591.00,-2.30,-0.98,-8.24,-3.90,0.38,-0.90,-6.89,-2.76,-42.25
1642.00,-2.83,4.65,-7.43,-2.27,-0.11,-0.71,-6.89,-2.76,-42.25
1693.00,-2.38,4.17,-6.28,-4.41,-0.53,-0.55,-6.89,-2.76,-42.25
1744.00,-1.39,9.51,-12.42,-4.26,-1.02,-0.34,-5.17,-21.77,-59.88
1795.00,-1.90,4.06,-4.20,-3.14,0.33,-0.09,-5.17,-21.77,-59.88
1846.00,-1.67,15.62,-0.22,-7.66,-0.16,-1.80,0.86,-30.24,-89.32
1897.00,-0.01,9.62,0.51,-3.98,0.05,0.02,0.86,-30.24,-89.32
1948.00,-0.38,11.82,2.75,-1.97,-0.52,-1.05,0.86,-30.24,-89.32
2000.00,-0.07,13.40,1.40,3.69,-1.29,1.21,4.99,-24.02,-109.95
2051.00,-2.05,8.58,-4.03,2.09,-2.53,1.62,4.99,-24.02,-109.95
2101.00,-1.76,10.06,-4.33,-2.81,-0.42,1.72,-7.06,-28.85,-95.64
2154.00,0.19,15.94,-7.54,7.82,1.37,3.57,-7.06,-28.85,-95.64
2205.00,-6.51,-3.72,4.52,12.22,3.69,3.41,-23.76,-16.24,-65.20
2255.00,-5.11,3.02,-7.89,2.97,1.43,0.33,-23.76,-16.24,-65.20
2308.00,-7.35,3.43,-6.24,0.80,1.65,-0.77,-23.76,-16.24,-65.20
2359.00,-8.63,2.85,-1.38,-4.03,0.28,-1.55,-28.24,-10.37,-62.54
2410.00,-5.61,6.43,6.00,-11.43,-4.46,-1.03,-28.24,-10.37,-62.54
2462.00,-3.06,13.02,-1.54,-11.18,-4.85,-3.77,-17.22,-23.50,-99.47
2513.00,1.80,8.16,3.24,-12.49,-4.52,-4.92,-17.22,-23.50,-99.47
2564.00,1.31,12.99,6.60,-16.42,3.45,-7.34,-17.22,-23.50,-99.47
2616.00,0.92,7.08,14.96,-9.31,0.66,-0.69,7.06,20.91,-131.57
2667.00,2.59,-4.56,0.95,-0.14,-7.02,-2.16,7.06,20.91,-131.57
2718.00,-1.23,7.93,13.99,3.67,-1.62,-4.55,-14.12,23.50,-126.75
2770.00,-9.61,9.92,11.88,-1.62,-2.82,-0.94,-14.12,23.50,-126.75
2821.00,-0.69,-7.76,11.83,5.76,-2.64,2.36,-14.12,23.50,-126.75
2872.00,0.03,-2.08,12.76,1.25,-1.94,0.52,-26.69,12.96,-118.93
2924.00,-1.95,-8.64,8.13,-10.06,-0.27,-2.90,-26.69,12.96,-118.93
2975.00,-3.94,9.75,8.87,-26.81,-1.43,-3.80,-30.48,35.07,-105.29
3026.00,-6.84,-6.61,1.04,-4.91,-0.57,-0.72,-30.48,35.07,-105.29
3078.00,-5.55,-8.55,0.91,-3.02,-0.21,-1.17,-34.09,40.43,-105.29
3129.00,-6.21,-6.09,1.87,-2.47,-0.08,-1.76,-34.09,40.43,-84.50
3180.00,-7.04,-6.66,-1.53,-2.45,-0.18,-1.80,-34.09,40.43,-84.50
3232.00,-9.29,-2.93,-2.71,-1.81,-0.18,-1.58,-38.23,26.61,-78.84
3283.00,-9.18,-4.22,-2.26,-0.81,0.33,-1.14,-38.23,26.61,-78.84
3334.00,-8.62,-5.75,-3.04,-0.31,0.50,-0.12,-38.23,26.61,-78.84
3386.00,-9.01,-4.07,-1.85,-0.45,0.32,-0.22,-40.29,21.08,-80.18
3438.00,-8.74,-3.80,-1.19,-0.51,0.18,0.06,-40.29,21.08,-80.18
3488.00,-8.45,-3.33,-1.58,-0.43,-0.22,0.02,-39.43,18.49,-79.34
3541.00,-9.23,-4.09,-2.57,-0.49,-0.45,0.16,-39.43,18.49,-79.34
3592.00,-9.10,-4.69,-1.52,-0.22,-0.41,0.12,-39.60,18.66,-78.84
3642.00,-8.89,-3.79,-2.48,-0.37,-0.42,-0.07,-39.60,18.66,-78.84
3695.00,-8.33,-4.46,-3.13,-0.32,-0.19,-0.09,-39.60,18.66,-78.84
3746.00,-8.19,-4.40,-2.79,-0.50,-0.17,-0.03,-38.57,18.66,-77.51
3797.00,-7.88,-4.39,-2.75,-0.44,-0.03,-0.28,-38.57,18.66,-77.51
3849.00,-8.97,-4.79,-3.16,-0.36,0.02,-0.05,-39.43,18.83,-76.68
3900.00,-9.29,-4.32,-3.26,-0.71,-0.18,-0.03,-39.43,18.83,-76.68
3951.00,-8.76,-3.96,-2.96,-0.54,0.05,0.01,-39.43,18.83,-76.68
4002.00,-8.42,-3.89,-3.39,-0.41,-0.02,-0.05,-39.43,16.41,-77.35
4053.00,-8.25,-3.73,-3.18,-0.33,-0.04,-0.10,-39.43,16.41,-77.35
4104.00,-8.70,-3.88,-3.38,-0.19,-0.01,-0.01,-40.47,15.72,-76.35
4155.00,-8.55,-3.86,-3.11,-0.25,-0.10,-0.01,-40.47,15.72,-76.35
4206.00,-8.57,-3.83,-3.24,-0.21,-0.04,-0.02,-40.47,15.72,-76.35
4258.00,-8.79,-3.89,-3.47,-0.26,-0.11,0.04,-38.92,16.24,-77.51
4309.00,-8.46,-3.80,-3.29,-0.26,-0.04,0.01,-38.92,16.24,-77.51
4360.00,-8.55,-3.56,-3.22,-0.26,-0.08,-0.07,-39.43,16.41,-76.02
4413.00,-8.78,-3.66,-3.40,-0.23,-0.05,-0.08,-39.43,16.41,-76.02
4464.00,-8.49,-3.64,-3.44,-0.23,-0.06,-0.02,-39.60,15.90,-75.85
4516.00,-8.39,-3.57,-3.55,-0.22,-0.00,-0.08,-39.60,15.90,-75.85
4568.00,-9.25,-4.23,-4.10,-0.30,-0.14,0.11,-39.60,15.90,-75.85
4619.00,-8.60,-3.42,-3.43,-0.18,-0.01,-0.01,-38.23,15.20,-76.18
4670.00,-8.72,-3.48,-3.64,-0.23,-0.06,0.08,-38.23,15.20,-76.18
4723.00,-8.67,-3.60,-3.60,-0.13,0.02,0.08,-39.09,14.69,-75.68
4774.00,-8.64,-3.56,-3.14,-0.18,-0.05,0.08,-39.09,14.69,-75.68
4825.00,-8.66,-3.74,-4.03,-0.24,-0.09,0.09,-39.09,14.69,-75.68
4878.00,-8.61,-3.55,-3.40,-0.14,-0.02,0.05,-39.43,17.11,-76.02
4929.00,-8.62,-3.74,-3.83,-0.17,-0.04,0.06,-39.43,17.11,-76.02
4980.00,-8.61,-3.62,-3.34,-0.17,-0.05,0.05,-39.60,13.82,-75.85
5032.00,-9.17,-3.84,-3.70,-0.22,0.04,0.00,-39.60,13.82,-75.85
5083.00,-8.56,-3.57,-2.67,-0.31,0.12,0.04,-39.60,13.82,-75.85
5134.00,-8.60,-3.51,-4.46,-0.32,0.01,0.11,-38.74,14.69,-75.68
5187.00,-8.19,-3.63,-3.92,-0.25,0.02,0.04,-38.74,14.69,-75.68
5238.00,-8.55,-3.61,-3.22,-0.19,0.04,0.04,-39.09,14.69,-77.35
5288.00,-8.23,-3.36,-3.40,-0.25,0.08,0.04,-39.09,14.69,-77.35
5341.00,-8.64,-3.56,-3.91,-0.16,0.01,0.04,-39.09,14.69,-77.35
5392.00,-8.63,-3.69,-3.44,-0.15,0.02,0.07,-40.29,14.86,-77.85
5443.00,-8.51,-3.66,-3.91,-0.10,0.02,0.05,-40.29,14.86,-77.85
5496.00,-8.49,-3.37,-3.43,-0.07,0.08,0.03,-39.43,16.41,-78.01
5547.00,-8.72,-3.58,-3.55,-0.09,0.01,0.03,-39.43,16.41,-78.01
5598.00,-7.97,-3.57,-2.98,-0.03,-0.03,0.02,-39.43,16.41,-78.01
5651.00,-8.93,-3.79,-3.30,-0.03,-0.10,-0.04,-39.60,15.20,-79.18
5702.00,-9.00,-3.06,-3.74,-0.04,-0.19,-0.06,-39.60,15.20,-79.18
5753.00,-9.14,-3.30,-2.91,-0.11,-0.16,-0.10,-38.74,15.72,-78.01
5805.00,-8.96,-3.06,-2.95,-0.31,-0.09,-0.06,-38.74,15.72,-78.01
5857.00,-8.80,-3.39,-3.66,-0.28,-0.00,-0.03,-38.23,14.17,-76.52
5907.00,-8.23,-4.06,-3.64,-0.20,-0.00,0.03,-38.23,14.17,-76.52
5960.00,-8.47,-4.16,-4.02,-0.21,-0.07,0.08,-38.23,14.17,-76.52
6011.00,-8.62,-3.36,-3.59,-0.11,0.08,-0.04,-39.43,15.72,-77.35
6062.00,-8.70,-3.33,-3.77,-0.18,-0.02,0.03,-39.43,15.72,-77.35
6114.00,-8.67,-3.58,-3.60,-0.13,0.01,0.04,-40.29,15.20,-76.52
6165.00,-8.67,-3.43,-3.72,-0.18,-0.04,0.02,-40.29,15.20,-76.52
6216.00,-8.68,-3.49,-3.70,-0.15,0.01,0.02,-40.29,15.20,-76.52
6267.00,-8.70,-3.42,-3.41,-0.10,-0.02,-0.01,-39.43,14.69,-77.01
6318.00,-8.76,-3.29,-3.79,-0.03,-0.11,0.01,-39.43,14.69,-77.01
6369.00,-8.98,-3.78,-4.64,-0.20,-0.30,0.41,-40.29,16.24,-77.18
6421.00,-8.77,-3.81,-3.88,-0.23,-0.10,0.27,-40.29,16.24,-77.18
6472.00,-8.28,-3.89,-3.22,-0.25,0.04,0.19,-39.95,16.59,-76.18
6524.00,-8.16,-3.80,-3.44,-0.28,0.11,-0.00,-39.95,16.59,-76.18
6575.00,-8.42,-3.73,-3.82,-0.29,0.07,-0.06,-39.95,16.59,-76.18
6626.00,-8.27,-3.67,-3.99,-0.25,0.01,-0.04,-40.29,16.93,-77.51
6679.00,-8.55,-3.72,-4.28,-0.20,-0.05,-0.02,-40.29,16.93,-77.51
6730.00,-8.57,-3.59,-3.64,-0.15,-0.07,0.02,-38.92,16.93,-77.18
6781.00,-8.59,-3.59,-3.66,-0.16,-0.05,0.01,-38.92,16.93,-77.18
6834.00,-8.57,-3.61,-3.89,-0.19,-0.08,0.04,-38.92,16.93,-77.18
6885.00,-8.48,-3.54,-3.71,-0.18,-0.07,0.01,-40.12,17.45,-76.68
6936.00,-8.44,-3.51,-3.65,-0.19,-0.04,-0.02,-40.12,17.45,-76.68
6989.00,-9.44,-3.25,-3.31,-0.27,-0.07,-0.02,-40.12,17.45,-76.68
7041.00,-8.56,-3.81,-4.55,-0.24,-0.13,0.05,-40.12,17.45,-76.68
7092.00,-8.56,-3.44,-3.60,-0.11,0.03,0.02,-40.12,17.45,-76.68
7145.00,-8.52,-3.50,-3.90,-0.18,-0.09,0.07,-40.12,16.41,-74.69
7196.00,-8.52,-3.50,-4.03,-0.20,-0.09,0.08,-40.12,16.41,-74.69
7247.00,-8.49,-3.73,-4.06,-0.19,-0.10,0.06,-38.74,15.72,-75.68
7300.00,-8.47,-3.56,-3.99,-0.20,-0.08,0.03,-38.74,15.72,-75.68
7351.00,-8.47,-3.57,-4.06,-0.21,-0.09,0.04,-39.95,16.24,-74.85
7402.00,-8.76,-3.60,-4.20,-0.19,-0.07,0.04,-39.95,16.24,-74.85
7454.00,-8.29,-3.43,-3.62,-0.26,-0.02,0.04,-39.95,16.24,-74.85
7506.00,-8.40,-3.60,-4.33,-0.29,-0.11,0.06,-38.57,16.59,-74.85
7556.00,-8.27,-3.70,-4.72,-0.24,-0.09,0.05,-38.57,16.59,-74.85
7609.00,-8.49,-3.45,-3.50,-0.18,0.04,0.04,-39.78,17.45,-75.35
7661.00,-8.61,-3.97,-3.53,-0.21,0.10,0.08,-39.78,17.45,-75.35
7712.00,-8.56,-3.96,-3.59,-0.18,0.17,0.07,-39.78,17.45,-75.35
7764.00,-8.72,-4.38,-4.24,-0.22,0.01,0.05,-39.26,16.59,-76.85
7816.00,-8.36,-3.30,-4.01,-0.14,0.06,0.01,-39.26,16.59,-76.85
7867.00,-8.39,-3.64,-4.17,-0.11,0.03,0.02,-38.92,15.55,-76.18
7920.00,-8.53,-3.37,-4.39,-0.13,0.03,0.02,-38.92,15.55,-76.18
7972.00,-8.50,-3.59,-3.90,-0.12,0.09,0.02,-38.92,15.55,-76.18
8023.00,-8.53,-3.53,-4.15,-0.11,0.05,0.05,-40.29,16.24,-76.85
8075.00,-8.39,-3.50,-3.95,-0.03,0.03,-0.00,-40.29,16.24,-76.85
8126.00,-8.60,-3.56,-3.63,0.04,0.04,-0.04,-41.33,16.59,-77.85
8177.00,-8.51,-3.60,-4.08,-0.04,-0.05,-0.03,-41.33,16.59,-77.85
8230.00,-8.31,-3.45,-3.62,0.04,-0.10,-0.04,-40.81,16.41,-77.01
8281.00,-8.01,-3.80,-2.08,0.02,0.05,-0.05,-40.81,16.41,-77.01
8332.00,-8.89,-3.29,-3.30,-0.11,-0.01,-0.02,-40.81,16.41,-77.01
8384.00,-8.64,-3.14,-3.50,-0.25,-0.12,0.03,-39.78,15.72,-76.68
8435.00,-8.60,-3.70,-4.04,-0.18,-0.08,0.05,-39.78,15.72,-76.68
8487.00,-8.72,-3.51,-3.78,-0.18,-0.05,0.03,-39.26,15.55,-77.18
8538.00,-8.76,-3.24,-3.88,-0.22,-0.04,0.00,-39.26,15.55,-77.18
8589.00,-8.57,-3.48,-3.80,-0.21,-0.00,0.04,-39.26,15.55,-77.18
8641.00,-8.63,-3.51,-3.79,-0.20,-0.03,0.04,-40.81,15.38,-76.68
8693.00,-8.45,-3.66,-3.84,-0.16,-0.01,-0.01,-40.81,15.38,-76.68
8743.00,-8.43,-3.52,-4.15,-0.16,-0.04,-0.02,-39.78,16.41,-77.01
8796.00,-8.61,-3.25,-3.93,-0.15,-0.05,-0.11,-39.78,16.41,-77.01
8848.00,-8.60,-3.40,-3.86,-0.23,-0.08,0.01,-41.15,15.38,-77.68
8899.00,-8.38,-3.95,-4.01,-0.21,-0.07,0.06,-41.15,15.38,-77.68
8951.00,-8.58,-3.80,-4.18,-0.25,-0.04,0.04,-41.15,15.38,-77.68
9002.00,-8.59,-3.31,-4.06,-0.15,0.04,-0.04,-39.95,16.24,-75.85
9053.00,-8.60,-3.33,-3.88,-0.16,-0.08,0.03,-39.95,16.24,-75.85
9106.00,-8.61,-3.53,-4.04,-0.14,-0.08,0.03,-39.95,16.24,-75.85
9157.00,-8.79,-2.71,-2.76,0.19,-0.07,0.01,-40.81,15.38,-76.02
9208.00,-9.48,-3.48,-4.13,-0.36,-0.24,0.30,-40.81,15.38,-76.02
9261.00,-8.24,-3.73,-4.40,-0.31,-0.02,0.33,-39.78,14.69,-77.35
9312.00,-7.43,-3.56,-4.05,-0.29,0.06,0.03,-39.78,14.69,-77.35
9363.00,-7.76,-3.55,-4.01,-0.23,0.04,-0.11,-39.78,14.69,-77.35
9416.00,-8.65,-3.65,-4.23,-0.22,-0.03,-0.02,-40.29,16.93,-76.18
9468.00,-8.30,-3.50,-4.31,-0.19,-0.06,0.04,-40.29,16.93,-76.18
9518.00,-8.41,-3.46,-4.14,-0.18,-0.07,0.02,-39.43,16.07,-76.35
9571.00,-8.89,-3.47,-4.26,-0.18,-0.06,0.00,-39.43,16.07,-76.35
9623.00,-8.40,-3.42,-4.04,-0.18,-0.03,0.05,-39.60,16.24,-77.18
9674.00,-8.40,-3.43,-4.33,-0.18,-0.02,-0.01,-39.60,16.24,-77.18
9726.00,-8.47,-3.47,-4.29,-0.15,-0.01,-0.02,-39.60,16.24,-77.18
9778.00,-8.43,-3.44,-4.13,-0.14,-0.03,0.02,-39.60,15.90,-76.52
9829.00,-8.45,-3.41,-4.10,-0.15,-0.02,0.04,-39.60,15.90,-76.52
9881.00,-8.48,-3.42,-4.33,-0.16,-0.05,0.04,-38.40,16.76,-76.35
9932.00,-8.49,-3.37,-4.15,-0.15,-0.01,0.01,-38.40,16.76,-76.35
9983.00,-8.64,-3.37,-4.22,-0.16,-0.03,0.01,-38.40,16.76,-76.35
10036.00,-8.42,-3.39,-4.21,-0.17,-0.03,0.00,-38.92,17.28,-75.85
10087.00,-8.13,-3.35,-4.13,-0.17,-0.05,0.01,-38.92,17.28,-75.85
10138.00,-8.05,-3.18,-3.97,-0.16,-0.00,-0.07,-39.43,16.41,-76.68
10191.00,-8.61,-3.69,-4.59,-0.17,-0.07,0.07,-39.43,16.41,-76.68
10242.00,-8.46,-3.48,-4.40,-0.08,0.05,-0.01,-39.95,16.24,-76.52
10294.00,-8.51,-3.33,-4.01,-0.06,0.08,-0.03,-39.95,16.24,-76.52
10346.00,-8.54,-3.21,-3.94,-0.11,0.02,-0.01,-39.95,16.24,-76.52
10398.00,-8.54,-3.40,-4.09,-0.11,-0.00,0.02,-39.26,15.20,-77.51
10449.00,-8.55,-3.31,-3.95,-0.13,0.00,0.00,-39.26,15.20,-77.51
10502.00,-8.55,-3.33,-4.19,-0.16,-0.04,0.02,-40.81,15.03,-77.01
10553.00,-8.56,-3.36,-3.95,-0.10,0.01,0.02,-40.81,15.03,-77.01
10604.00,-8.54,-3.37,-4.03,-0.14,-0.02,0.02,-40.81,15.03,-77.01
10656.00,-8.55,-3.33,-4.10,-0.16,-0.04,0.03,-39.60,15.20,-75.85
10708.00,-8.56,-3.40,-4.16,-0.12,-0.01,0.01,-39.60,15.20,-75.85
10759.00,-8.58,-3.37,-3.83,-0.15,-0.03,0.02,-39.95,16.24,-76.52
10811.00,-8.56,-3.32,-4.27,-0.17,-0.05,0.03,-39.95,16.24,-76.52
10862.00,-8.54,-3.34,-3.98,-0.16,-0.04,0.03,-39.95,16.24,-76.52
10913.00,-8.56,-3.28,-4.01,-0.22,-0.09,0.05,-38.57,16.59,-77.18
10965.00,-8.57,-3.41,-4.00,-0.26,-0.11,0.06,-38.57,16.59,-77.18
11016.00,-8.60,-3.10,-3.79,-0.25,-0.01,0.05,-40.47,15.38,-76.02
11069.00,-8.65,-3.15,-4.55,-0.26,0.12,0.09,-40.47,15.38,-76.02
11120.00,-8.15,-3.10,-3.33,-0.28,0.17,0.06,-39.95,16.93,-77.18
11172.00,-7.94,-3.21,-4.76,-0.27,0.01,0.05,-39.95,16.93,-77.18
11224.00,-8.54,-3.35,-4.82,-0.13,-0.02,0.01,-39.95,16.93,-77.18
11276.00,-8.56,-3.24,-3.65,-0.08,0.04,-0.01,-40.29,16.24,-78.84
11327.00,-8.52,-3.31,-3.98,-0.11,-0.04,0.03,-40.29,16.24,-78.84
11380.00,-8.55,-3.53,-4.29,-0.11,-0.03,0.03,-40.81,15.72,-78.01
11431.00,-8.38,-3.25,-3.70,-0.05,-0.04,0.00,-40.81,15.72,-78.01
11483.00,-8.66,-3.36,-4.12,-0.17,-0.15,0.07,-40.81,15.72,-78.01
11537.00,-8.60,-3.28,-3.74,-0.20,-0.04,0.05,-40.47,15.03,-77.35
11589.00,-8.66,-3.23,-4.04,-0.23,-0.06,0.10,-40.47,15.03,-77.35
11640.00,-8.30,-3.19,-4.01,-0.11,0.02,0.03,-41.33,16.24,-77.85
11694.00,-8.45,-3.51,-4.43,-0.13,-0.02,0.04,-41.33,16.24,-77.85
11746.00,-8.50,-3.23,-4.36,-0.03,0.01,0.00,-41.33,16.24,-77.85
11797.00,-8.63,-3.29,-3.74,-0.05,-0.04,0.02,-39.26,15.55,-78.51
11849.00,-8.69,-3.15,-3.84,-0.10,-0.10,-0.01,-39.26,15.55,-78.51
11901.00,-8.61,-3.37,-4.03,-0.18,-0.09,0.02,-39.60,16.59,-76.85
11952.00,-8.53,-3.28,-4.32,-0.20,-0.05,0.02,-39.60,16.59,-76.85
12004.00,-8.69,-3.05,-4.19,-0.16,-0.01,-0.03,-40.12,16.76,-77.68
12056.00,-8.77,-3.34,-3.85,-0.17,0.01,-0.08,-40.12,16.76,-77.68
12107.00,-8.79,-2.92,-4.21,-0.19,-0.03,-0.10,-40.12,16.76,-77.68
12160.00,-8.54,-3.11,-4.38,-0.18,-0.02,-0.02,-40.12,15.72,-76.68
12212.00,-8.58,-3.41,-3.93,-0.21,-0.04,0.03,-40.12,15.72,-76.68
12263.00,-8.50,-3.55,-4.13,-0.19,-0.03,0.07,-39.95,13.48,-77.51
12317.00,-8.52,-3.56,-4.36,-0.18,-0.04,0.07,-39.95,13.48,-77.51
12368.00,-8.54,-3.27,-4.20,-0.14,0.02,-0.00,-39.95,13.48,-77.51
12420.00,-8.56,-3.16,-3.97,-0.17,-0.04,0.01,-40.12,15.72,-78.35
12472.00,-8.58,-3.27,-4.33,-0.15,-0.04,0.02,-40.12,15.72,-78.35
12524.00,-8.56,-3.17,-4.03,-0.16,-0.01,0.01,-39.60,14.51,-77.85
12575.00,-8.57,-3.10,-4.12,-0.16,-0.04,0.03,-39.60,14.51,-77.85
12628.00,-8.57,-3.26,-4.30,-0.15,-0.03,0.03,-40.64,15.20,-77.51
12680.00,-8.59,-3.16,-4.17,-0.17,-0.02,0.00,-40.64,15.20,-77.51
12731.00,-8.58,-3.14,-4.22,-0.13,0.01,0.00,-40.64,15.20,-77.51
12784.00,-8.61,-3.14,-4.35,-0.17,-0.03,-0.00,-40.47,15.38,-76.35
12835.00,-8.61,-2.82,-4.07,-0.16,0.01,-0.06,-40.47,15.38,-76.35
12886.00,-8.68,-3.23,-4.16,-0.16,-0.05,0.02,-39.43,15.38,-78.01
12939.00,-8.58,-3.42,-4.41,-0.16,-0.04,0.04,-39.43,15.38,-78.01
12990.00,-8.61,-3.12,-4.12,-0.12,0.03,-0.02,-39.43,15.38,-78.01
13042.00,-8.62,-3.06,-4.08,-0.13,-0.02,0.02,-40.12,15.72,-78.01
13093.00,-8.63,-3.24,-4.30,-0.15,-0.04,0.02,-40.12,15.72,-78.01
13145.00,-8.62,-3.08,-4.11,-0.14,0.00,-0.00,-40.81,14.69,-76.35
13196.00,-8.64,-3.07,-4.16,-0.17,-0.07,0.04,-40.81,14.69,-76.35
13248.00,-8.63,-3.12,-4.20,-0.11,-0.04,0.04,-40.81,14.69,-76.35
13299.00,-8.63,-3.18,-4.15,-0.09,0.00,0.01,-40.81,14.00,-77.35
13352.00,-8.63,-3.07,-3.96,-0.11,-0.02,0.00,-40.81,14.00,-77.35
13404.00,-8.66,-3.03,-4.06,-0.13,-0.05,0.03,-39.43,15.38,-77.68
13456.00,-8.78,-3.26,-3.88,0.00,-0.05,0.05,-39.43,15.38,-77.68
13510.00,-9.28,-3.06,-4.16,-0.07,-0.04,0.05,-39.78,15.72,-77.35
13561.00,-9.09,-3.27,-4.41,-0.13,-0.10,0.17,-39.78,15.72,-77.35
13613.00,-7.88,-3.29,-4.09,-0.12,-0.04,0.10,-39.78,15.72,-77.35
13667.00,-8.02,-3.17,-3.89,-0.15,-0.03,0.00,-40.29,16.93,-77.18
13719.00,-8.71,-3.23,-3.90,-0.20,0.00,-0.04,-40.29,16.93,-77.18
13770.00,-8.68,-3.32,-4.02,-0.20,0.00,0.02,-40.29,17.62,-77.51
13824.00,-8.64,-3.36,-4.18,-0.18,-0.00,0.07,-40.29,17.62,-77.51
13876.00,-8.44,-3.29,-4.16,-0.22,-0.01,0.03,-39.60,15.55,-78.18
13928.00,-8.53,-3.25,-4.23,-0.17,-0.01,0.00,-39.60,15.55,-78.18
13982.00,-8.70,-3.23,-3.99,-0.15,-0.02,0.01,-39.60,15.55,-78.18
14033.00,-8.65,-3.23,-4.18,-0.15,-0.02,0.00,-39.43,14.34,-77.35
14084.00,-8.58,-3.24,-4.03,-0.14,-0.03,0.03,-39.43,14.34,-77.35
14138.00,-8.68,-3.22,-4.04,-0.15,-0.03,-0.00,-39.43,15.03,-77.68
14190.00,-8.79,-3.28,-4.13,-0.13,-0.03,0.03,-39.43,15.03,-77.68
14241.00,-8.67,-3.25,-4.09,-0.14,-0.02,0.03,-39.43,15.03,-77.68
14295.00,-8.43,-3.24,-4.03,-0.13,-0.03,0.02,-39.95,15.20,-77.18
14346.00,-8.59,-3.21,-4.01,-0.13,-0.05,0.02,-39.95,15.20,-77.18
14397.00,-8.57,-3.22,-4.00,-0.15,-0.04,0.01,-40.12,16.07,-77.01
14451.00,-8.71,-3.23,-4.07,-0.14,-0.02,0.01,-40.12,16.07,-77.01
14503.00,-8.64,-3.24,-4.15,-0.15,-0.04,0.01,-39.09,15.72,-77.68
14554.00,-8.64,-3.17,-4.07,-0.16,-0.03,0.02,-39.09,15.72,-77.68
14607.00,-8.46,-3.18,-4.11,-0.15,-0.04,0.03,-39.09,15.72,-77.68
14659.00,-8.73,-3.17,-3.95,-0.15,-0.04,-0.02,-38.92,15.90,-78.18
14711.00,-8.75,-3.18,-4.07,-0.14,-0.04,0.00,-38.92,15.90,-78.18
14765.00,-8.67,-3.19,-4.06,-0.13,-0.03,0.02,-40.81,15.38,-78.35
14817.00,-8.71,-3.19,-4.07,-0.13,-0.03,0.00,-40.81,15.38,-78.35
14868.00,-8.61,-3.17,-3.97,-0.14,-0.02,0.02,-40.81,15.38,-78.35
14922.00,-8.51,-3.16,-4.06,-0.14,-0.03,0.02,-39.78,15.38,-76.35
14973.00,-8.68,-3.17,-4.05,-0.14,-0.03,0.01,-39.78,15.38,-76.35
15024.00,-8.52,-3.14,-4.15,-0.15,-0.04,-0.00,-39.78,16.41,-78.35
15078.00,-8.66,-3.22,-3.92,-0.13,-0.04,0.01,-39.78,16.41,-78.35
15130.00,-8.70,-3.17,-4.02,-0.14,-0.07,0.02,-39.78,16.41,-78.35
