time,ax,ay,az,gx,gy,gz,mx,my,mz
2071.00,-1.02,-1.32,-10.28,-0.09,0.02,-0.08,5.39,30.65,-19.67
2146.00,-0.48,-1.41,-9.84,-0.12,-0.00,0.02,5.74,34.15,-22.69
2221.00,-0.12,-1.95,-10.10,-0.08,0.02,-0.03,8.18,36.25,-28.07
2295.00,-0.74,-0.47,-9.69,-0.04,0.07,0.22,8.18,36.25,-28.07
2370.00,0.09,-2.81,-9.05,-0.05,0.04,-0.11,11.65,33.10,-36.48
2445.00,-0.71,-1.06,-9.55,-0.05,0.05,0.01,11.65,33.10,-36.48
2520.00,-0.52,-1.53,-10.04,-0.05,0.04,-0.11,15.83,21.54,-32.78
2595.00,-0.87,-1.67,-11.24,-0.04,0.06,0.07,13.05,16.29,-22.02
2669.00,-0.41,-0.80,-11.16,-0.05,0.03,-0.23,13.05,16.29,-22.02
2744.00,-0.72,0.27,-8.35,-0.07,0.04,-0.22,9.22,17.34,-15.97
2819.00,-0.62,-0.88,-8.82,-0.06,-0.01,-0.51,9.22,17.34,-15.97
2894.00,-0.39,-0.59,-10.25,-0.06,-0.01,-0.56,10.79,18.21,-14.46
2968.00,-0.36,-0.55,-9.49,-0.06,0.03,-0.57,10.79,18.21,-14.46
3043.00,0.23,0.20,-12.51,-0.04,-0.04,-0.59,8.18,22.24,-14.29
3118.00,-0.09,-0.15,-10.19,-0.04,-0.02,-0.48,8.35,21.37,-14.12
3193.00,0.52,-1.08,-8.99,-0.07,0.01,-0.49,8.35,21.37,-14.12
3268.00,1.14,-1.81,-12.01,-0.06,-0.01,-0.55,7.31,21.01,-14.12
3342.00,0.31,-0.75,-9.77,-0.07,0.00,-0.39,7.31,21.01,-14.12
3417.00,-0.34,0.16,-10.26,-0.06,0.01,-0.35,7.83,23.29,-14.62
3492.00,-0.27,-0.30,-8.74,-0.06,0.01,-0.49,6.96,22.77,-14.46
3567.00,-0.60,1.22,-10.72,-0.05,0.00,-0.49,6.96,22.77,-14.46
3641.00,0.49,-2.17,-10.71,-0.06,0.00,-0.53,5.39,24.69,-14.62
3716.00,0.11,-1.46,-10.60,-0.07,0.00,-0.52,5.39,24.69,-14.62
3791.00,0.51,-3.54,-10.23,-0.06,-0.01,-0.54,5.91,25.22,-15.13
3866.00,-0.18,-2.12,-10.05,-0.06,0.02,-0.28,5.91,25.22,-15.13
3941.00,-0.15,-0.97,-10.23,-0.07,0.02,-0.29,4.17,24.52,-15.46
4015.00,-0.13,-1.01,-10.22,-0.05,0.03,-0.24,4.17,25.57,-15.46
4090.00,-0.08,-1.27,-10.17,-0.05,0.03,-0.24,4.17,25.57,-15.46
4165.00,-0.27,-1.11,-10.24,-0.05,0.05,-0.09,5.39,25.04,-15.97
4240.00,-0.21,-1.34,-10.12,-0.11,0.03,0.04,5.39,25.04,-15.97
4315.00,0.39,-1.80,-10.27,0.03,0.09,0.01,5.91,24.87,-15.46
4389.00,0.76,-2.63,-10.48,-0.08,0.04,0.01,5.91,22.77,-15.13
4464.00,0.31,-1.37,-10.35,-0.02,0.13,0.33,5.91,22.77,-15.13
4539.00,0.91,-0.89,-11.40,-0.03,0.09,0.02,7.65,22.42,-15.46
4614.00,0.49,0.08,-11.87,-0.05,0.08,0.08,7.65,22.42,-15.46
4689.00,-0.10,0.98,-12.74,-0.03,0.07,0.16,7.48,20.49,-14.96
4763.00,0.05,-0.15,-10.57,-0.05,0.05,-0.15,7.83,19.79,-15.63
4838.00,-0.45,0.83,-9.84,-0.06,0.03,-0.03,7.83,19.79,-15.63
4913.00,-0.25,0.06,-9.17,-0.05,0.03,-0.08,9.39,19.61,-14.46
4988.00,-0.53,-1.03,-11.61,-0.04,0.04,-0.13,9.39,19.61,-14.46
5063.00,-0.14,-0.40,-10.43,-0.04,0.04,-0.25,9.74,17.51,-15.46
5138.00,-1.38,0.97,-6.72,-0.07,0.08,-0.07,9.74,17.51,-15.46
5213.00,-0.91,-0.74,-10.57,-0.06,0.04,-0.37,9.74,17.51,-15.46
5288.00,-0.91,-0.46,-9.16,-0.09,-0.01,-0.68,18.79,19.26,-32.95
5362.00,-0.45,-1.32,-11.76,-0.05,-0.00,-0.56,18.79,19.26,-32.95
5437.00,-0.57,-1.66,-11.22,-0.05,-0.01,-0.47,12.70,35.90,-32.11
5512.00,-0.36,-1.94,-10.15,-0.08,-0.02,-0.71,12.70,35.90,-32.11
5587.00,0.18,-1.95,-9.38,-0.08,-0.07,-1.05,11.65,35.55,-23.03
5662.00,0.27,-2.07,-10.11,-0.07,-0.06,-1.22,10.09,33.62,-19.50
5737.00,0.39,-1.70,-7.88,-0.07,-0.07,-0.89,10.09,33.62,-19.50
5812.00,0.08,-1.70,-9.87,-0.06,-0.03,-0.49,7.48,32.05,-17.65
5887.00,0.51,-1.41,-10.99,-0.05,0.04,-0.26,7.48,32.05,-17.65
5962.00,0.34,-1.28,-11.21,-0.05,0.03,-0.25,6.44,28.90,-18.32
6037.00,0.28,-1.29,-10.47,-0.08,0.04,-0.02,4.00,27.14,-17.99
6112.00,0.11,-0.85,-10.10,-0.05,0.05,0.06,4.00,27.14,-17.99
6186.00,0.49,-1.35,-10.00,-0.04,0.09,0.22,4.17,25.22,-16.81
6261.00,0.39,-0.58,-9.92,-0.03,0.09,0.21,4.17,25.22,-16.81
6336.00,0.65,-0.78,-9.21,-0.03,0.09,0.22,6.44,23.29,-15.30
6411.00,0.57,-0.68,-9.42,-0.04,0.11,0.37,6.61,21.37,-15.13
6486.00,0.20,-0.86,-10.10,-0.03,0.10,0.36,6.61,21.37,-15.13
6561.00,0.19,-0.37,-10.28,-0.05,0.07,0.10,8.52,19.44,-14.96
6636.00,0.00,-0.44,-10.48,-0.05,0.04,-0.13,8.52,19.44,-14.96
6711.00,-0.10,-0.66,-10.86,-0.05,0.05,-0.06,8.87,20.14,-14.62
6786.00,-0.64,-0.97,-9.95,-0.05,0.05,-0.13,8.87,20.14,-14.62
6861.00,0.32,-0.60,-10.09,-0.05,0.04,-0.13,7.65,16.81,-14.79
6936.00,-0.33,-1.15,-10.34,-0.05,0.02,-0.27,8.00,18.56,-16.14
7011.00,-0.41,-0.43,-10.08,-0.06,0.03,-0.27,8.00,18.56,-16.14
7086.00,-0.29,-0.50,-11.06,-0.05,0.02,-0.34,8.70,14.71,-17.15
7161.00,-0.03,-1.55,-10.41,-0.05,0.02,-0.33,8.70,14.71,-17.15
7236.00,-0.24,-1.48,-9.99,-0.06,0.01,-0.40,5.74,14.19,-19.33
7312.00,-0.13,-1.36,-10.28,-0.05,0.02,-0.27,5.39,14.89,-21.01
7386.00,-0.09,-0.97,-10.25,-0.06,0.02,-0.29,5.39,14.89,-21.01
7461.00,-0.10,-0.99,-10.25,-0.06,0.03,-0.29,5.22,15.76,-20.17
7536.00,0.06,-1.39,-10.46,-0.06,0.02,-0.27,5.22,15.76,-20.17
7611.00,-0.19,-0.80,-10.26,-0.11,-0.00,-0.21,5.74,14.19,-22.02
7686.00,-0.17,-0.96,-10.22,0.02,0.06,-0.30,5.74,14.19,-22.02
7761.00,-0.16,-0.95,-10.21,-0.00,0.05,-0.29,5.74,14.54,-21.35
7836.00,-0.16,-0.94,-10.20,-0.14,-0.03,-0.28,6.78,14.89,-21.01
7911.00,-0.15,-0.97,-10.23,-0.02,0.04,-0.29,6.78,14.89,-21.01
7986.00,-0.43,-0.10,-10.42,-0.04,0.03,-0.31,6.26,14.01,-22.19
8061.00,-0.34,-0.53,-10.31,-0.05,0.03,-0.19,6.26,14.01,-22.19
8136.00,-0.06,-1.08,-10.47,0.01,-0.03,-0.19,5.04,13.83,-24.37
8211.00,-0.06,-1.00,-10.28,-0.01,0.00,-0.21,6.61,15.06,-21.52
8286.00,-0.31,-1.15,-10.16,-0.06,0.03,-0.26,6.61,15.06,-21.52
8361.00,-0.21,-1.07,-10.22,-0.05,0.00,-0.32,5.74,14.19,-23.37
8436.00,-0.18,-1.02,-10.23,-0.25,-0.01,-0.30,5.74,14.19,-23.37
8512.00,-0.25,-0.91,-10.26,-0.09,0.08,-0.27,5.39,14.54,-25.38
8587.00,-0.21,-0.95,-10.20,-0.06,0.07,-0.34,4.70,14.19,-23.03
8661.00,-0.17,-1.02,-10.22,-0.02,0.07,-0.33,4.70,14.19,-23.03
8736.00,-0.15,-1.00,-10.24,-0.03,0.05,-0.26,5.57,15.06,-22.86
8812.00,-0.11,-1.01,-10.24,-0.05,0.03,-0.27,5.57,15.06,-22.86
8887.00,-0.10,-1.01,-10.26,-0.05,0.03,-0.27,6.44,14.19,-22.36
8962.00,-0.11,-0.97,-10.21,-0.06,0.03,-0.28,7.83,13.13,-21.68
9037.00,-0.10,-1.00,-10.24,-0.06,0.03,-0.29,7.83,13.13,-21.68
9112.00,-0.11,-1.02,-10.28,-0.08,-0.01,-0.34,5.91,13.31,-22.19
9187.00,-0.11,-0.96,-10.27,0.03,0.06,-0.35,5.91,13.31,-22.19
9262.00,-0.15,-0.87,-10.23,-0.19,-0.05,-0.33,5.04,12.43,-22.36
9337.00,-0.15,-0.93,-10.24,-0.18,-0.04,-0.33,5.04,12.43,-22.36
9412.00,-0.17,-0.85,-10.26,-0.06,0.03,-0.29,4.87,13.66,-20.84
9487.00,-0.14,-0.91,-10.12,0.09,0.10,-0.37,6.61,15.06,-20.84
9562.00,-0.10,-0.98,-10.24,0.02,0.04,-0.35,6.61,15.06,-20.84
9637.00,-0.01,-1.00,-10.42,-0.06,0.01,-0.18,6.09,14.89,-22.02
9713.00,-0.13,-0.92,-10.22,-0.06,0.02,-0.29,6.09,14.89,-22.02
9788.00,-0.08,-1.05,-10.25,-0.05,0.02,-0.23,6.26,14.71,-22.52
9863.00,0.15,-1.54,-10.37,-0.06,0.01,-0.46,6.44,14.19,-21.35
9938.00,-0.04,-1.02,-10.29,-0.01,0.04,-0.29,6.44,14.19,-21.35
10013.00,-0.08,-0.99,-10.26,-0.06,0.02,-0.29,6.26,14.01,-22.19
10088.00,-0.23,-0.99,-10.23,-0.03,0.10,0.23,6.26,14.01,-22.19
10164.00,-0.10,-0.93,-10.25,-0.05,0.06,-0.15,5.22,14.01,-21.52
10239.00,2.93,-3.95,-14.27,-0.05,1.30,-0.58,4.70,13.13,-22.02
10314.00,-0.92,-0.38,-10.21,-0.30,0.25,-0.01,4.70,13.13,-22.02
10390.00,-0.65,-0.66,-4.64,-0.89,0.09,-0.90,9.39,19.61,-19.50
10465.00,-0.41,0.56,-6.91,0.11,0.02,-0.51,9.39,19.61,-19.50
10540.00,1.28,-0.51,-12.36,-0.40,0.03,-0.41,6.61,18.56,-19.16
10615.00,0.45,-2.86,-8.72,0.21,0.12,-0.68,4.00,13.83,-23.03
10690.00,0.15,-1.06,-10.24,-0.06,-0.01,-0.44,4.00,13.83,-23.03
10765.00,0.00,-0.71,-10.45,-0.06,0.01,-0.31,4.17,16.11,-23.87
10840.00,0.03,-0.90,-10.36,-0.06,0.02,-0.29,4.17,16.11,-23.87
10915.00,-0.11,-0.82,-10.31,-0.06,0.02,-0.28,5.22,15.06,-22.52
10991.00,-0.15,-0.90,-10.28,-0.06,0.02,-0.29,5.39,14.19,-23.03
11066.00,-0.27,-1.10,-10.14,-0.05,0.02,-0.29,5.39,14.19,-23.03
11141.00,-0.18,-1.14,-10.16,-0.05,0.02,-0.29,4.17,14.36,-21.85
11216.00,-0.22,-1.05,-10.18,-0.05,0.02,-0.29,4.17,14.36,-21.85
11292.00,-0.17,-1.04,-10.21,-0.05,0.02,-0.29,3.65,16.29,-24.04
11367.00,-0.05,-0.94,-10.30,-0.06,0.02,-0.29,3.65,16.29,-24.04
11442.00,-0.07,-0.96,-10.28,-0.06,0.03,-0.29,4.17,15.06,-21.52
11517.00,-0.09,-0.96,-10.29,-0.06,0.03,-0.29,4.52,14.01,-21.52
11593.00,-0.11,-0.99,-10.23,-0.06,0.03,-0.26,4.52,14.01,-21.52
11668.00,-0.15,-0.90,-10.27,-0.05,0.04,-0.22,3.31,15.24,-23.37
11743.00,-0.17,-1.00,-10.23,-0.05,0.02,-0.29,3.31,15.24,-23.37
11818.00,-0.09,-1.17,-10.21,-0.06,0.03,-0.28,5.22,15.41,-21.52
11893.00,-0.12,-1.03,-10.23,-0.05,0.04,-0.24,3.65,15.94,-23.03
11969.00,-0.11,-1.09,-10.24,-0.05,0.03,-0.23,3.65,15.94,-23.03
12044.00,-0.08,-1.12,-10.24,-0.05,0.04,-0.20,4.52,15.06,-22.86
12119.00,-0.19,-0.84,-10.26,-0.05,0.04,-0.16,4.52,15.06,-22.86
12194.00,-0.14,-1.01,-10.21,-0.05,0.03,-0.29,4.70,15.24,-21.35
12269.00,-0.06,-2.31,-10.10,-0.06,0.03,-0.38,6.09,14.89,-21.68
12345.00,-0.17,-1.53,-10.12,-0.06,0.04,-0.29,6.09,14.89,-21.68
12420.00,-0.25,-0.86,-10.27,-0.06,0.01,-0.37,6.78,14.89,-20.34
12496.00,-0.41,-0.98,-11.05,-0.07,0.03,-0.39,6.78,14.89,-20.34
12571.00,-0.30,-1.11,-9.44,-0.06,0.00,-0.40,6.09,16.64,-18.32
12646.00,-0.55,-0.82,-10.40,-0.05,0.02,-0.36,6.09,16.64,-18.32
12721.00,-0.02,-0.71,-11.24,-0.05,0.00,-0.47,6.78,17.69,-15.97
12797.00,-0.74,-0.70,-9.58,-0.07,0.02,-0.40,8.52,19.09,-16.64
12872.00,-0.28,-0.35,-10.30,-0.06,0.00,-0.56,8.52,19.09,-16.64
12948.00,0.59,-0.55,-9.69,-0.07,-0.01,-0.58,8.18,20.84,-12.94
13023.00,-0.02,-0.45,-9.61,-0.06,-0.04,-0.80,8.18,20.84,-12.94
13098.00,-0.57,0.73,-9.85,-0.07,-0.01,-0.77,7.13,19.79,-13.95
13173.00,0.16,-0.26,-10.07,-0.19,-0.11,-0.93,7.83,23.99,-15.30
13249.00,0.48,-0.38,-10.15,-0.20,-0.09,-0.85,7.83,23.99,-15.30
13324.00,0.83,-0.83,-10.47,-0.08,-0.03,-0.95,7.31,24.52,-15.13
13399.00,0.63,-1.05,-10.65,-0.02,0.02,-0.54,7.31,24.52,-15.13
13474.00,0.26,-1.35,-10.96,-0.09,-0.01,-0.37,7.31,24.52,-16.14
13550.00,0.05,-0.72,-10.33,-0.06,0.03,-0.19,6.09,26.09,-16.64
13625.00,-0.17,-0.68,-10.18,-0.10,0.04,-0.08,6.09,26.09,-16.64
13700.00,-0.39,-1.08,-10.33,-0.06,0.04,-0.04,6.09,27.84,-17.31
13775.00,0.56,-1.48,-9.96,-0.13,0.01,-0.09,6.09,27.84,-17.31
13850.00,-0.52,-0.92,-10.22,-0.05,0.04,0.02,5.74,29.95,-19.33
13925.00,-0.15,-1.11,-9.84,-0.05,0.03,0.00,5.74,29.95,-19.33
14000.00,-0.05,-1.44,-10.08,-0.05,0.05,-0.03,6.44,31.35,-19.33
14076.00,-0.68,-0.99,-10.22,-0.01,0.08,0.04,6.44,33.80,-22.69
14151.00,-0.24,-1.00,-10.40,-0.02,0.05,-0.04,6.44,33.80,-22.69
14227.00,-0.22,-1.27,-9.94,0.06,0.11,-0.04,5.74,35.55,-28.07
14302.00,-0.24,-1.39,-10.47,0.10,0.11,-0.16,5.74,35.55,-28.07
14377.00,-0.27,-1.20,-9.81,0.01,0.06,-0.24,5.91,32.22,-33.62
14452.00,-0.29,-1.70,-9.54,-0.04,0.03,-0.14,9.05,23.47,-36.98
14527.00,-0.69,-1.23,-10.29,-0.05,0.02,-0.21,9.05,23.47,-36.98
14602.00,-0.42,-0.79,-10.98,-0.05,0.02,-0.13,9.05,14.36,-30.59
14678.00,-0.52,-0.40,-10.53,-0.04,0.03,-0.22,9.05,14.36,-30.59
14753.00,-0.52,-1.14,-10.71,-0.06,0.03,-0.21,7.13,13.13,-24.71
14828.00,-0.80,-0.66,-10.48,-0.09,0.02,-0.33,7.13,14.89,-20.34
14904.00,-0.11,-0.13,-10.44,-0.13,-0.02,-0.32,7.13,14.89,-20.34
14979.00,0.28,-1.28,-10.34,-0.03,0.04,-0.30,6.78,16.64,-18.66
15054.00,0.34,-0.52,-10.36,0.05,0.09,-0.17,6.78,16.64,-18.66
15130.00,0.11,-0.92,-10.31,0.00,0.05,-0.28,7.13,16.99,-17.31
15205.00,-0.13,-0.97,-10.24,-0.06,0.02,-0.29,5.74,17.34,-17.65
15280.00,-0.14,-1.01,-10.26,-0.11,-0.02,-0.27,5.74,17.34,-17.65
15356.00,-0.20,-0.90,-10.25,-0.05,0.03,-0.27,6.26,17.86,-15.80
15431.00,-0.19,-0.94,-10.27,-0.02,0.05,-0.29,6.26,17.86,-15.80
15506.00,-0.11,-1.19,-10.23,-0.17,-0.04,-0.25,6.26,17.86,-16.81
15581.00,-0.25,-0.73,-10.26,-0.09,0.02,-0.18,6.61,17.16,-17.15
15657.00,-0.21,-0.82,-10.24,-0.02,0.05,-0.23,6.61,17.16,-17.15
15732.00,-0.11,-0.95,-10.26,-0.12,-0.01,-0.26,7.31,16.81,-16.47
15808.00,-0.06,-1.11,-10.24,-0.09,0.02,-0.13,7.31,16.81,-16.47
15883.00,-0.23,-0.88,-10.26,0.05,0.07,-0.45,6.61,18.21,-16.81
15958.00,-0.13,-0.81,-10.25,-0.14,-0.02,-0.31,6.61,18.21,-16.81
16034.00,-0.06,-0.72,-10.11,-0.47,0.00,-0.03,6.78,17.34,-15.63
16109.00,-0.34,-0.58,-10.28,-0.14,0.01,-0.24,5.91,16.11,-15.13
16184.00,-0.13,-0.70,-10.16,0.22,-0.01,-0.58,5.91,16.11,-15.13
16260.00,-0.23,-0.77,-10.27,-0.08,0.02,-0.31,8.18,16.29,-17.65
16335.00,-0.19,-0.66,-10.28,-0.05,0.03,-0.29,8.18,16.29,-17.65
16410.00,-0.22,-0.62,-10.31,-0.13,0.05,-0.29,6.78,17.69,-17.31
16485.00,-0.18,-0.77,-10.24,-0.05,0.02,-0.24,5.74,17.34,-16.31
16561.00,-0.20,-0.52,-10.26,-0.26,-0.01,-0.27,5.74,17.34,-16.31
16636.00,-0.21,-0.40,-10.27,-0.18,0.00,-0.23,6.96,17.86,-15.80
16712.00,-0.19,-0.40,-10.23,-0.09,0.02,-0.19,6.96,17.86,-15.80
16788.00,-0.21,-0.28,-10.30,-0.12,0.06,-0.56,6.44,15.94,-16.64
16863.00,-0.38,-0.29,-10.30,-0.05,0.00,-0.15,6.96,15.76,-16.47
16938.00,-0.22,-0.34,-10.23,-0.07,0.04,-0.11,6.96,15.76,-16.47
17014.00,-0.23,-0.26,-10.31,-0.02,0.04,-0.45,7.31,17.51,-17.15
17089.00,-0.22,-0.41,-10.31,0.02,0.03,-0.38,7.31,17.51,-17.15
17165.00,-0.26,-0.41,-10.29,-0.02,0.03,-0.31,6.44,17.69,-16.98
17240.00,-0.23,-0.42,-10.33,-0.04,0.05,-0.29,7.13,16.99,-17.31
17315.00,-0.23,-0.48,-10.27,0.00,0.03,-0.30,7.13,16.99,-17.31
17391.00,-0.23,-0.48,-10.31,-0.03,0.05,-0.28,6.44,17.34,-16.64
17466.00,-0.22,-0.52,-10.30,-0.04,0.03,-0.27,6.44,17.34,-16.64
17541.00,-0.17,-0.52,-10.28,-0.04,0.03,-0.28,6.96,15.76,-16.14
17617.00,-0.16,-0.52,-10.28,-0.04,0.03,-0.28,5.74,18.04,-17.31
17692.00,-0.15,-0.53,-10.30,-0.05,0.03,-0.29,5.74,18.04,-17.31
17768.00,-0.17,-0.51,-10.30,-0.06,0.03,-0.30,5.39,16.29,-14.62
17843.00,-0.18,-0.53,-10.29,-0.07,0.02,-0.29,5.39,16.29,-14.62
17918.00,-0.20,-0.50,-10.25,-0.06,0.02,-0.28,7.31,16.81,-16.14
17994.00,-0.22,-0.55,-10.28,-0.13,0.04,-0.24,6.78,16.64,-16.31
18069.00,-0.18,-0.41,-10.34,-0.16,0.03,-0.27,6.78,16.64,-16.31
18145.00,-0.07,-0.28,-10.35,-0.20,-0.02,-0.34,5.74,16.99,-15.97
18221.00,0.03,-0.16,-10.31,-0.06,0.44,0.05,5.74,16.99,-15.97
18297.00,-0.34,0.02,-10.24,-0.26,-0.25,-0.21,5.91,16.11,-14.79
18372.00,-0.00,-0.19,-10.54,-0.06,0.06,-0.32,6.61,15.41,-15.13
18447.00,-0.26,0.07,-10.22,-0.21,0.01,-0.28,6.61,15.41,-15.13
18523.00,-0.11,0.08,-10.32,-0.07,0.18,-0.24,6.61,15.76,-16.47
18598.00,-0.10,0.10,-10.45,-0.02,0.14,-0.20,6.61,15.76,-16.47
18674.00,-0.03,0.07,-10.26,-0.17,0.36,-0.10,6.78,14.89,-16.64
18749.00,0.39,0.08,-10.36,-0.13,0.07,-0.36,6.78,14.89,-16.64
18824.00,0.11,0.08,-10.46,0.47,-0.69,-0.72,6.26,15.76,-17.15
18900.00,-0.20,-0.19,-10.33,0.17,-0.15,-0.38,6.61,17.16,-16.47
18975.00,0.06,-0.33,-10.32,-0.31,0.45,0.04,6.61,17.16,-16.47
